narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,sequence_id
P02_121_36,P02,P02_121,01:41.9,01:41.8,01:42.3,5090,5113,throw baking paper piece on surface,throw-on,13,piece:baking:paper,49,"['piece:baking:paper', 'surface']","[49, 42]",P02_121_seq_00009
P02_121_39,P02,P02_121,01:47.2,01:46.2,01:51.1,5308,5555,place baking paper inside cake mould,place-inside,5,paper:baking,49,"['paper:baking', 'mould:cake']","[49, 35]",P02_121_seq_00010
P02_121_43,P02,P02_121,02:15.2,02:15.5,02:16.3,6777,6813,close drawer,close,4,drawer,8,['drawer'],[8],P02_121_seq_00011
P02_121_46,P02,P02_121,02:26.7,02:19.3,02:27.1,6962,7356,pick up laundry clips,pick-up,0,clip:laundry,129,['clip:laundry'],[129],P02_121_seq_00012
P02_121_5,P02,P02_121,00:15.4,00:14.9,00:25.7,746,1287,mark cake mould boundaries on baking paper,mark-on,94,boundary:cake:mould,35,"['boundary:cake:mould', 'paper:baking']","[35, 49]",P02_121_seq_00002
P02_121_51,P02,P02_121,02:41.7,02:41.8,02:43.4,8090,8168,turn on hand blender,turn-on,6,blender:hand,82,['blender:hand'],[82],P02_121_seq_00013
P02_121_56,P02,P02_121,02:53.7,02:48.6,02:57.1,8429,8856,sort drawer components,sort,40,component:drawer,8,['component:drawer'],[8],P02_121_seq_00014
P02_121_62,P02,P02_121,03:03.7,03:02.9,03:24.9,9143,10243,clear mixture of hand blender using spoon,clear,12,mixture:hand:blender,71,"['mixture:hand:blender', 'spoon']","[71, 1]",P02_121_seq_00015
P02_121_65,P02,P02_121,03:35.9,03:34.1,03:36.3,10704,10814,move bowl,move,11,bowl,7,['bowl'],[7],P02_121_seq_00016
P02_121_69,P02,P02_121,03:55.7,03:53.7,03:56.6,11682,11829,put down bowl,put-down,1,bowl,7,['bowl'],[7],P02_121_seq_00017
P02_121_74,P02,P02_121,04:35.2,04:27.2,04:58.4,13362,14919,scrape bowl using spoon,scrape,25,bowl,7,"['bowl', 'spoon']","[7, 1]",P02_121_seq_00018
P02_121_82,P02,P02_121,05:15.2,05:15.1,05:15.6,15755,15779,remove clip,remove,12,clip,129,['clip'],[129],P02_121_seq_00020
P02_121_86,P02,P02_121,05:17.9,05:17.4,05:18.3,15867,15916,pick up spoon,pick-up,0,spoon,1,['spoon'],[1],P02_121_seq_00021
P02_121_89,P02,P02_121,05:24.7,05:24.3,05:26.8,16216,16341,shake cake mould,shake,15,mould:cake,35,['mould:cake'],[35],P02_121_seq_00022
P02_121_9,P02,P02_121,00:29.2,00:28.9,00:29.7,1444,1484,put down pen,put-down,1,pen,291,['pen'],[291],P02_121_seq_00003
P02_121_92,P02,P02_121,05:37.9,05:37.4,05:37.9,16870,16894,pick up pan,pick-up,0,pan,5,['pan'],[5],P02_121_seq_00023
P02_121_95,P02,P02_121,05:41.7,05:41.3,05:42.4,17062,17120,open cupboard,open,3,cupboard,3,['cupboard'],[3],P02_121_seq_00024
P02_122_0,P02,P02_122,00:04.2,00:04.1,00:04.9,204,246,move tablets,move,11,tablet,171,['tablet'],[171],P02_122_seq_00001
P02_122_103,P02,P02_122,05:26.7,05:26.6,05:27.3,16330,16365,pick up spice jar,pick-up,0,jar:spice,40,['jar:spice'],[40],P02_122_seq_00027
P02_122_106,P02,P02_122,05:32.7,05:32.2,05:33.2,16611,16662,close spice jar,close,4,jar:spice,40,['jar:spice'],[40],P02_122_seq_00028
P02_122_111,P02,P02_122,05:49.7,05:49.7,05:58.8,17482,17941,slide pepper from chopping board into plate using knife,slide-from,61,pepper,37,"['pepper', 'board:chopping', 'plate', 'knife']","[37, 18, 2, 4]",P02_122_seq_00029
P02_122_115,P02,P02_122,06:10.4,06:09.3,06:13.0,18464,18649,pick up tomatoes from tomato box,pick-up,0,tomato,43,"['tomato', 'box:tomato']","[43, 23]",P02_122_seq_00030
P02_122_119,P02,P02_122,06:20.9,06:20.8,06:21.4,19040,19071,close tap,turn-off,8,tap,0,['tap'],[0],P02_122_seq_00031
P02_122_123,P02,P02_122,06:30.2,06:27.6,06:35.8,19377,19791,slice tomato,slice,7,tomato,43,['tomato'],[43],P02_122_seq_00032
P02_122_127,P02,P02_122,07:04.7,07:04.7,07:16.2,21232,21812,slice fifth tomato,slice,7,tomato:fifth,43,['tomato:fifth'],[43],P02_122_seq_00033
P02_122_131,P02,P02_122,07:54.4,07:54.1,07:55.6,23707,23779,pick up chopping board,pick-up,0,board:chopping,18,['board:chopping'],[18],P02_122_seq_00034
P02_122_135,P02,P02_122,08:22.4,08:19.3,08:23.3,24965,25165,pick up oil bottle,pick-up,0,bottle:oil,15,['bottle:oil'],[15],P02_122_seq_00035
P02_122_139,P02,P02_122,08:28.9,08:28.3,08:29.6,25415,25479,put down oil bottle,put-down,1,bottle:oil,15,['bottle:oil'],[15],P02_122_seq_00036
P02_122_14,P02,P02_122,00:33.4,00:32.6,00:35.4,1629,1770,pick up cake mould,pick-up,0,mould:cake,35,['mould:cake'],[35],P02_122_seq_00004
P02_122_143,P02,P02_122,08:36.2,08:35.2,08:38.8,25761,25942,move oil in pan,move-in,5,oil,31,"['oil', 'pan']","[31, 5]",P02_122_seq_00037
P02_122_147,P02,P02_122,08:44.2,08:44.0,08:45.2,26202,26259,close oil bottle,close,4,bottle:oil,15,['bottle:oil'],[15],P02_122_seq_00038
P02_122_150,P02,P02_122,08:52.2,08:52.2,08:53.3,26607,26664,open fridge,open,3,fridge,12,['fridge'],[12],P02_122_seq_00039
P02_122_154,P02,P02_122,08:59.9,08:58.9,09:00.6,26947,27029,put down parmesan cheese,put-down,1,cheese:parmesan,32,['cheese:parmesan'],[32],P02_122_seq_00040
P02_122_159,P02,P02_122,09:09.7,09:08.8,09:10.6,27438,27531,"pick up plate with eggs, pepper and tomatoes",pick-up,0,plate,2,"['plate', 'egg', 'pepper', 'tomato']","[2, 53, 37, 43]",P02_122_seq_00041
P02_122_163,P02,P02_122,09:31.7,09:31.4,09:33.9,28567,28697,put plate and fork in sink,put-in,5,plate,2,"['plate', 'fork', 'sink']","[2, 14, 63]",P02_122_seq_00042
P02_122_166,P02,P02_122,10:00.4,10:00.3,10:01.7,30017,30085,hang gloves on ovens side,hang-on,41,glove,60,"['glove', 'side:oven']","[60, 46]",P02_122_seq_00043
P02_122_171,P02,P02_122,10:09.9,10:10.0,10:10.9,30500,30544,close cupboard,close,4,cupboard,3,['cupboard'],[3],P02_122_seq_00044
P02_122_175,P02,P02_122,10:22.2,10:21.8,10:23.4,31088,31169,pick up cheese,pick-up,0,cheese,32,['cheese'],[32],P02_122_seq_00045
P02_122_18,P02,P02_122,00:40.9,00:40.4,00:42.5,2019,2124,slide oven tray,slide,61,tray:oven,35,['tray:oven'],[35],P02_122_seq_00005
P02_122_180,P02,P02_122,11:06.9,11:06.1,11:07.5,33304,33376,put down grater,put-down,1,grater,96,['grater'],[96],P02_122_seq_00046
P02_122_184,P02,P02_122,11:13.7,11:13.0,11:14.6,33650,33728,close cheese packaging using clip,close,4,packaging:cheese,26,"['packaging:cheese', 'clip']","[26, 129]",P02_122_seq_00047
P02_122_188,P02,P02_122,11:21.2,11:21.2,11:21.8,34060,34092,pick up spatula,pick-up,0,spatula,20,['spatula'],[20],P02_122_seq_00048
P02_122_194,P02,P02_122,11:53.7,11:53.0,11:54.2,35649,35712,switch off hob,switch-off,8,hob,24,['hob'],[24],P02_122_seq_00049
P02_122_198,P02,P02_122,12:04.7,12:02.5,12:09.8,36127,36491,slide omelette from pan into plate using spatula,slide-from,61,omelette,162,"['omelette', 'pan', 'plate', 'spatula']","[162, 5, 2, 20]",P02_122_seq_00050
P02_122_202,P02,P02_122,12:18.4,12:17.8,12:20.2,36890,37008,pick up bag of bread wraps,pick-up,0,bag:bread:wrap,19,['bag:bread:wrap'],[19],P02_122_seq_00051
P02_122_206,P02,P02_122,12:28.2,12:27.6,12:29.3,37382,37465,fold bread wrap,fold,28,wrap:bread,107,['wrap:bread'],[107],P02_122_seq_00052
P02_122_210,P02,P02_122,12:37.7,12:37.5,12:38.4,37873,37922,open drawer,open,3,drawer,8,['drawer'],[8],P02_122_seq_00053
P02_122_22,P02,P02_122,01:11.2,01:10.0,01:12.1,3497,3604,put down glove,put-down,1,glove,60,['glove'],[60],P02_122_seq_00006
P02_122_25,P02,P02_122,01:22.9,01:21.8,01:24.1,4092,4205,pick up chopping board,pick-up,0,board:chopping,18,['board:chopping'],[18],P02_122_seq_00007
P02_122_28,P02,P02_122,01:28.2,01:28.0,01:28.6,4402,4428,put down chopping board,put-down,1,board:chopping,18,['board:chopping'],[18],P02_122_seq_00008
P02_122_31,P02,P02_122,01:33.7,01:33.3,01:33.9,4667,4693,throw paper,throw,13,paper,49,['paper'],[49],P02_122_seq_00009
P02_122_35,P02,P02_122,01:42.9,01:40.5,01:43.2,5025,5162,put down eggs,put-down,1,egg,53,['egg'],[53],P02_122_seq_00010
P02_122_39,P02,P02_122,01:48.7,01:48.3,01:50.6,5415,5532,crack egg,crack,30,egg,53,['egg'],[53],P02_122_seq_00011
P02_122_45,P02,P02_122,01:59.4,01:59.0,02:00.9,5951,6046,crack egg in plate,crack-in,30,egg,53,"['egg', 'plate']","[53, 2]",P02_122_seq_00012
P02_122_5,P02,P02_122,00:13.4,00:12.7,00:14.5,632,725,put oven shelf on floor,put,1,shelf:oven,247,"['shelf:oven', 'floor']","[247, 159]",P02_122_seq_00002
P02_122_54,P02,P02_122,02:21.9,02:21.8,02:23.7,7092,7184,remove tomatoes packaging,remove,12,packaging:tomato,26,['packaging:tomato'],[26],P02_122_seq_00014
P02_122_59,P02,P02_122,02:30.7,02:30.5,02:31.2,7523,7559,pick up pepper,pick-up,0,pepper,37,['pepper'],[37],P02_122_seq_00015
P02_122_62,P02,P02_122,02:37.9,02:37.4,02:38.2,7869,7907,close tap,turn-off,8,tap,0,['tap'],[0],P02_122_seq_00016
P02_122_65,P02,P02_122,02:43.7,02:43.5,02:44.0,8173,8200,put pepper on chopping board,put-on,1,pepper,37,"['pepper', 'board:chopping']","[37, 18]",P02_122_seq_00017
P02_122_69,P02,P02_122,02:55.2,02:55.4,02:55.9,8769,8793,throw piece of pepper,throw,13,piece:pepper,37,['piece:pepper'],[37],P02_122_seq_00018
P02_122_73,P02,P02_122,03:05.7,03:03.4,03:13.7,9171,9686,slice pepper,slice,7,pepper,37,['pepper'],[37],P02_122_seq_00019
P02_122_78,P02,P02_122,03:56.9,03:56.5,04:21.3,11824,13063,chop pepper slices,chop,7,slice:pepper,37,['slice:pepper'],[37],P02_122_seq_00020
P02_122_82,P02,P02_122,04:29.9,04:27.7,04:31.2,13386,13562,close drawer,close,4,drawer,8,['drawer'],[8],P02_122_seq_00021
P02_122_85,P02,P02_122,04:51.7,04:50.7,04:52.0,14537,14600,pick up pepper jar,pick-up,0,jar:pepper,40,['jar:pepper'],[40],P02_122_seq_00022
P02_122_88,P02,P02_122,05:02.4,05:01.4,05:02.6,15067,15132,pour salt in plate,pour-in,9,salt,38,"['salt', 'plate']","[38, 2]",P02_122_seq_00023
P02_122_9,P02,P02_122,00:24.2,00:23.3,00:25.8,1166,1287,put down cake mould,put-down,1,mould:cake,35,['mould:cake'],[35],P02_122_seq_00003
P02_122_91,P02,P02_122,05:05.7,05:05.1,05:05.9,15257,15296,open thymes jar,open,3,jar:thyme,40,['jar:thyme'],[40],P02_122_seq_00024
P02_122_94,P02,P02_122,05:08.7,05:08.4,05:09.3,15419,15463,close thyme jar,close,4,jar:thyme,40,['jar:thyme'],[40],P02_122_seq_00025
P02_122_98,P02,P02_122,05:13.9,05:13.8,05:14.5,15688,15724,pour pepper from lid into plate,pour-from,9,pepper,37,"['pepper', 'lid', 'plate']","[37, 6, 2]",P02_122_seq_00026
P02_124_0,P02,P02_124,00:03.2,00:02.3,00:04.1,116,204,put down laundry basket,put-down,1,basket:laundry,168,['basket:laundry'],[168],P02_124_seq_00001
P02_124_11,P02,P02_124,00:19.2,00:18.7,00:20.5,935,1027,put down washing powder,put-down,1,powder:washing,234,['powder:washing'],[234],P02_124_seq_00003
P02_124_15,P02,P02_124,00:28.7,00:28.5,00:30.9,1425,1547,put washing powder in drawer,put-in,5,powder:washing,234,"['powder:washing', 'drawer']","[234, 8]",P02_124_seq_00004
P02_124_19,P02,P02_124,00:41.7,00:41.0,00:42.5,2051,2127,put box in cupboard,put-in,5,box,23,"['box', 'cupboard']","[23, 3]",P02_124_seq_00005
P02_124_25,P02,P02_124,00:50.2,00:49.7,00:50.8,2483,2541,pick up lid,pick-up,0,lid,6,['lid'],[6],P02_124_seq_00006
P02_124_29,P02,P02_124,00:56.7,00:56.3,00:57.8,2813,2892,close cupboard,close,4,cupboard,3,['cupboard'],[3],P02_124_seq_00007
P02_124_33,P02,P02_124,01:06.9,01:06.7,01:08.5,3334,3426,pour liquid from bottle into cover,pour-from,9,liquid,150,"['liquid', 'bottle', 'cover']","[150, 15, 89]",P02_124_seq_00008
P02_124_36,P02,P02_124,01:14.9,01:14.3,01:16.8,3717,3840,close drawer,close,4,drawer,8,['drawer'],[8],P02_124_seq_00009
P02_124_40,P02,P02_124,01:21.2,01:20.3,01:23.3,4015,4163,turn on dial,turn-on,6,dial,190,['dial'],[190],P02_124_seq_00010
P02_124_44,P02,P02_124,01:28.9,01:28.6,01:29.5,4429,4476,pick up mug,pick-up,0,mug,13,['mug'],[13],P02_124_seq_00011
P02_124_47,P02,P02_124,01:37.2,01:36.8,01:38.9,4841,4947,turn on coffee machine,turn-on,6,machine:coffee,50,['machine:coffee'],[50],P02_124_seq_00012
P02_124_53,P02,P02_124,01:41.9,01:41.6,01:42.2,5082,5109,open coffee machine lid,open,3,lid:coffee:machine,6,['lid:coffee:machine'],[6],P02_124_seq_00013
P02_124_57,P02,P02_124,01:55.7,01:56.1,01:59.1,5806,5954,fill water filter,fill,26,filter:water,66,['filter:water'],[66],P02_124_seq_00014
P02_124_6,P02,P02_124,00:12.2,00:12.0,00:13.5,599,675,put towel in washing machine,put-in,5,towel,52,"['towel', 'machine:washing']","[52, 124]",P02_124_seq_00002
P02_124_61,P02,P02_124,02:10.2,02:09.8,02:11.1,6490,6552,empty mug in sink,empty,20,mug,13,"['mug', 'sink']","[13, 63]",P02_124_seq_00015
P02_124_64,P02,P02_124,02:21.2,02:20.5,02:21.6,7026,7079,close drawer,close,4,drawer,8,['drawer'],[8],P02_124_seq_00016
P02_124_67,P02,P02_124,02:23.7,02:23.8,02:24.4,7188,7222,close fridge,close,4,fridge,12,['fridge'],[12],P02_124_seq_00017
P02_124_70,P02,P02_124,02:30.7,02:30.4,02:32.1,7518,7603,close milk bottle,close,4,bottle:milk,15,['bottle:milk'],[15],P02_124_seq_00018
P02_124_74,P02,P02_124,02:45.7,02:45.3,02:47.8,8264,8390,pick up wooden stirrer from box,pick-up,0,stirrer:wooden,1,"['stirrer:wooden', 'box']","[1, 23]",P02_124_seq_00019
P02_124_77,P02,P02_124,03:16.7,03:14.5,03:17.0,9724,9849,pick up hand blender motor,pick-up,0,motor:hand:blender,82,['motor:hand:blender'],[82],P02_124_seq_00020
P02_124_82,P02,P02_124,03:28.9,03:27.8,03:32.5,10390,10624,fit wire inside box,fit-inside,5,wire,204,"['wire', 'box']","[204, 23]",P02_124_seq_00021
P02_124_86,P02,P02_124,03:40.2,03:39.6,03:41.0,10979,11050,put box in cupboard,put-in,5,box,23,"['box', 'cupboard']","[23, 3]",P02_124_seq_00022
P02_128_0,P02,P02_128,00:03.2,00:03.3,00:04.3,162,212,pick up mug from drainer,pick-up,0,mug,13,"['mug', 'drainer']","[13, 110]",P02_128_seq_00001
P02_128_11,P02,P02_128,00:27.2,00:27.2,00:28.1,1359,1403,put down bowl,put-down,1,bowl,7,['bowl'],[7],P02_128_seq_00004
P02_128_14,P02,P02_128,00:34.2,00:34.2,00:36.1,1711,1804,open milk bottle,open,3,bottle:milk,15,['bottle:milk'],[15],P02_128_seq_00005
P02_128_18,P02,P02_128,00:50.2,00:49.8,00:51.1,2491,2554,pour water into milk bottle,pour-into,9,water,27,"['water', 'bottle:milk']","[27, 15]",P02_128_seq_00006
P02_128_26,P02,P02_128,00:55.7,00:55.6,00:57.0,2779,2851,empty milk bottle,empty,20,bottle:milk,15,['bottle:milk'],[15],P02_128_seq_00007
P02_128_29,P02,P02_128,01:04.2,01:04.0,01:04.8,3197,3242,open fridge,open,3,fridge,12,['fridge'],[12],P02_128_seq_00008
P02_128_34,P02,P02_128,01:15.2,01:15.3,01:15.8,3767,3792,put down lid,put-down,1,lid,6,['lid'],[6],P02_128_seq_00009
P02_128_43,P02,P02_128,01:31.2,01:30.0,01:32.2,4497,4611,put milk bottle in fridge door,put-in,5,bottle:milk,15,"['bottle:milk', 'door:fridge']","[15, 12]",P02_128_seq_00011
P02_128_48,P02,P02_128,01:39.4,01:39.8,01:40.6,4988,5029,get cereal from bag,get,0,cereal,99,"['cereal', 'bag']","[99, 19]",P02_128_seq_00012
P02_128_52,P02,P02_128,01:45.7,01:45.8,01:46.4,5288,5320,close cereal bag,close,4,bag:cereal,19,['bag:cereal'],[19],P02_128_seq_00013
P02_128_55,P02,P02_128,01:51.4,01:50.9,01:53.4,5547,5670,pick up spoon from drawer,pick-up,0,spoon,1,"['spoon', 'drawer']","[1, 8]",P02_128_seq_00014
P02_128_7,P02,P02_128,00:10.4,00:10.3,00:10.7,513,534,close coffee machine,close,4,machine:coffee,50,['machine:coffee'],[50],P02_128_seq_00003
P02_130_0,P02,P02_130,00:03.9,00:03.2,00:05.0,160,250,pick up water filter,pick-up,0,filter:water,66,['filter:water'],[66],P02_130_seq_00001
P02_130_100,P02,P02_130,03:52.9,03:52.8,03:53.9,11640,11696,put down chopping blades,put-down,1,blade:chopping,4,['blade:chopping'],[4],P02_130_seq_00025
P02_130_103,P02,P02_130,03:56.7,03:56.4,04:06.5,11821,12324,pour biscuit powder from food processor bowl into glass,pour,9,powder:biscuit,104,"['powder:biscuit', 'bowl:food:processor', 'glass']","[104, 7, 10]",P02_130_seq_00026
P02_130_109,P02,P02_130,04:19.9,04:19.6,04:20.6,12982,13028,pick up chopping blades,pick-up,0,blade:chopping,4,['blade:chopping'],[4],P02_130_seq_00027
P02_130_113,P02,P02_130,04:24.7,04:24.7,04:28.9,13237,13443,open biscuit packaging,open,3,packaging:biscuit,26,['packaging:biscuit'],[26],P02_130_seq_00028
P02_130_116,P02,P02_130,04:33.9,04:31.2,04:34.6,13561,13732,get biscuits from packaging,get-from,0,biscuit,104,"['biscuit', 'packaging']","[104, 26]",P02_130_seq_00029
P02_130_120,P02,P02_130,04:39.2,04:36.7,04:39.2,13837,13962,get biscuit from packaging,get,0,biscuit,104,"['biscuit', 'packaging']","[104, 26]",P02_130_seq_00030
P02_130_125,P02,P02_130,04:43.9,04:42.9,04:44.8,14144,14238,lock food processor,lock,86,processor:food,147,['processor:food'],[147],P02_130_seq_00031
P02_130_130,P02,P02_130,05:03.7,05:03.6,05:04.4,15180,15217,pick up chopping blades,pick-up,0,blade:chopping,4,['blade:chopping'],[4],P02_130_seq_00032
P02_130_134,P02,P02_130,05:07.9,05:08.1,05:08.8,15405,15438,pick up spoon,pick-up,0,spoon,1,['spoon'],[1],P02_130_seq_00033
P02_130_138,P02,P02_130,05:18.2,05:18.1,05:19.9,15904,15996,pour biscuits powder from glass into bowl,pour-into,9,powder:biscuit,104,"['powder:biscuit', 'glass', 'bowl']","[104, 10, 7]",P02_130_seq_00034
P02_130_142,P02,P02_130,05:29.4,05:29.3,05:30.8,16466,16538,remove ladder,remove,12,ladder,230,['ladder'],[230],P02_130_seq_00035
P02_130_147,P02,P02_130,05:36.7,05:36.1,05:37.7,16807,16887,put ladder next to wall,put-to,1,ladder,230,"['ladder', 'wall']","[230, 242]",P02_130_seq_00036
P02_130_15,P02,P02_130,00:37.9,00:37.9,00:38.4,1896,1921,pick up sponge,pick-up,0,sponge,9,['sponge'],[9],P02_130_seq_00004
P02_130_151,P02,P02_130,05:47.2,05:45.0,05:47.5,17250,17376,unroll kitchen towels from stand,unroll-from,39,towel:kitchen,93,"['towel:kitchen', 'stand']","[93, 249]",P02_130_seq_00037
P02_130_156,P02,P02_130,06:05.2,06:05.3,06:05.9,18266,18294,open bin,open,3,bin,36,['bin'],[36],P02_130_seq_00038
P02_130_160,P02,P02_130,06:15.4,06:15.0,06:16.5,18748,18827,pick up butter,pick-up,0,butter,78,['butter'],[78],P02_130_seq_00039
P02_130_165,P02,P02_130,06:23.2,06:22.9,06:23.9,19146,19196,move condensed milk tin,move,11,tin:condensed:milk,61,['tin:condensed:milk'],[61],P02_130_seq_00040
P02_130_168,P02,P02_130,06:27.2,06:26.4,06:28.2,19320,19411,put down butter,put-down,1,butter,78,['butter'],[78],P02_130_seq_00041
P02_130_174,P02,P02_130,06:44.2,06:44.0,06:45.0,20197,20250,turn butter piece,turn,23,piece:butter,78,['piece:butter'],[78],P02_130_seq_00042
P02_130_178,P02,P02_130,06:53.9,06:53.6,06:54.6,20680,20730,open fridge,open,3,fridge,12,['fridge'],[12],P02_130_seq_00043
P02_130_183,P02,P02_130,07:00.7,07:00.9,07:01.4,21043,21067,close drawer,close,4,drawer,8,['drawer'],[8],P02_130_seq_00044
P02_130_187,P02,P02_130,07:07.4,07:07.2,07:08.7,21361,21433,open drawer,open,3,drawer,8,['drawer'],[8],P02_130_seq_00045
P02_130_19,P02,P02_130,00:43.7,00:44.0,00:44.7,2198,2235,close tap,turn-off,8,tap,0,['tap'],[0],P02_130_seq_00005
P02_130_192,P02,P02_130,07:19.2,07:19.3,07:20.1,21966,22006,insert chopping blades in food processor,insert,5,blade:chopping,4,"['blade:chopping', 'processor:food']","[4, 147]",P02_130_seq_00046
P02_130_195,P02,P02_130,07:23.2,07:22.7,07:24.3,22133,22215,attach can opener to tin,attach,64,tin,61,['tin'],[61],P02_130_seq_00047
P02_130_200,P02,P02_130,07:35.4,07:35.5,07:36.7,22775,22835,pick up knife,pick-up,0,knife,4,['knife'],[4],P02_130_seq_00048
P02_130_203,P02,P02_130,07:49.2,07:49.1,07:52.6,23453,23630,throw tin cover,throw,13,cover:tin,89,['cover:tin'],[89],P02_130_seq_00049
P02_130_208,P02,P02_130,08:02.4,08:01.6,08:02.4,24081,24122,put down wooden spoon,put-down,1,spoon:wooden,1,['spoon:wooden'],[1],P02_130_seq_00050
P02_130_212,P02,P02_130,08:15.4,08:15.1,08:15.8,24756,24788,pick up wooden spoon,pick-up,0,spoon:wooden,1,['spoon:wooden'],[1],P02_130_seq_00051
P02_130_217,P02,P02_130,08:37.4,08:37.4,08:38.2,25870,25910,put down wooden spoon,put-down,1,spoon:wooden,1,['spoon:wooden'],[1],P02_130_seq_00052
P02_130_221,P02,P02_130,09:23.7,09:23.3,09:24.5,28164,28224,put down wooden spoon,put-down,1,spoon:wooden,1,['spoon:wooden'],[1],P02_130_seq_00053
P02_130_225,P02,P02_130,09:31.7,09:30.6,09:34.5,28531,28724,open cover of can,open,3,cover:can,89,['cover:can'],[89],P02_130_seq_00054
P02_130_228,P02,P02_130,09:37.2,09:36.9,09:37.5,28843,28872,throw cover,throw,13,cover,89,['cover'],[89],P02_130_seq_00055
P02_130_233,P02,P02_130,09:43.7,09:43.3,09:45.2,29163,29260,scoop cocoa powder from can,scoop,16,powder:cocoa,138,['powder:cocoa'],[138],P02_130_seq_00056
P02_130_238,P02,P02_130,09:50.4,09:49.9,09:50.9,29496,29544,move butter and cocoa powder inside pan,move,11,butter,78,"['butter', 'powder:cocoa', 'pan']","[78, 138, 5]",P02_130_seq_00057
P02_130_24,P02,P02_130,00:49.7,00:49.7,00:55.3,2485,2762,empty sink,empty,20,sink,63,['sink'],[63],P02_130_seq_00006
P02_130_241,P02,P02_130,10:58.7,10:58.4,10:59.1,32920,32955,put down wooden spoon,put-down,1,spoon:wooden,1,['spoon:wooden'],[1],P02_130_seq_00058
P02_130_244,P02,P02_130,11:06.7,11:06.7,11:13.6,33337,33678,pour condensed milk from tin into pan,pour-into,9,milk:condensed,64,"['milk:condensed', 'tin', 'pan']","[64, 61, 5]",P02_130_seq_00059
P02_130_249,P02,P02_130,11:48.4,11:48.4,11:50.0,35422,35498,put down knife,put-down,1,knife,4,['knife'],[4],P02_130_seq_00060
P02_130_254,P02,P02_130,13:01.7,13:00.8,13:01.5,39040,39076,pick up wooden spoon,pick-up,0,spoon:wooden,1,['spoon:wooden'],[1],P02_130_seq_00061
P02_130_258,P02,P02_130,13:29.4,13:30.4,13:45.0,40520,41252,hold pan,hold,34,pan,5,['pan'],[5],P02_130_seq_00062
P02_130_262,P02,P02_130,14:26.2,14:25.6,14:29.6,43278,43478,hold wooden spoon,hold,34,spoon:wooden,1,['spoon:wooden'],[1],P02_130_seq_00063
P02_130_267,P02,P02_130,14:39.4,14:38.7,15:02.6,43935,45127,scrape pan using wooden spoon,scrape,25,pan,5,"['pan', 'spoon:wooden']","[5, 1]",P02_130_seq_00064
P02_130_27,P02,P02_130,01:05.7,01:04.9,01:06.3,3244,3315,pick up bowls,pick-up,0,bowl,7,['bowl'],[7],P02_130_seq_00007
P02_130_271,P02,P02_130,15:08.7,15:08.2,15:44.6,45408,47229,mix chocolate mixture with biscuits,mix-with,10,mixture:chocolate,71,"['mixture:chocolate', 'biscuit']","[71, 104]",P02_130_seq_00065
P02_130_276,P02,P02_130,16:22.2,16:21.9,16:24.4,49096,49220,pick up can opener,pick-up,0,opener:can,174,['opener:can'],[174],P02_130_seq_00066
P02_130_280,P02,P02_130,16:27.9,16:28.0,16:29.8,49399,49489,open tap,turn-on,6,tap,0,['tap'],[0],P02_130_seq_00067
P02_130_284,P02,P02_130,16:34.2,16:33.8,16:34.8,49691,49739,open tap,turn-on,6,tap,0,['tap'],[0],P02_130_seq_00068
