narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,action_presence,camera_motion,lighting,focus,action_completeness,object_presence,quality_score,tsn_top1_action,tsn_top5_action,tsn_top1_verb,tsn_top5_verb,tsn_top1_noun,tsn_top5_noun,avion_top1_action,avion_top5_action,avion_top1_verb,avion_top5_verb,avion_top1_noun,avion_top5_noun
P01_18_585_0,P01,P01_18_585_0,00:00:00.000,00:00:00.000,00:00:40.899,1,2454,still stirring food,stir,10,food,34,['food'],[34],1,5.0,1.0,5.0,4.0,5.0,0.4256756756756756,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_18_585_1,P01,P01_18_585_1,00:00:00.000,00:00:00.000,00:00:03.000,1,180,still stirring food,stir,10,food,34,['food'],[34],1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_18_611_0,P01,P01_18_611_0,00:00:00.000,00:00:00.000,00:00:02.000,1,120,put down spoon,put-down,1,spoon,1,['spoon'],[1],1,5.0,1.0,4.0,5.0,5.0,0.4256756756756756,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_18_96_0,P01,P01_18_96_0,00:00:00.000,00:00:00.000,00:00:00.916,1,55,open cupboard,open,3,cupboard,3,['cupboard'],[3],1,5.0,1.0,4.0,5.0,5.0,0.4256756756756756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_19_42_0,P01,P01_19_42_0,00:00:00.000,00:00:00.000,00:00:02.266,1,136,turn on tap,turn-on,6,tap,0,['tap'],[0],1,5.0,1.0,3.0,5.0,5.0,0.396551724137931,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_19_42_1,P01,P01_19_42_1,00:00:00.000,00:00:00.000,00:00:01.133,1,68,turn on tap,turn-on,6,tap,0,['tap'],[0],1,5.0,4.0,3.0,1.0,5.0,0.3802521008403361,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_19_52_0,P01,P01_19_52_0,00:00:00.000,00:00:00.000,00:00:00.916,1,55,put down glass,put-down,1,glass,10,['glass'],[10],1,5.0,1.0,4.0,5.0,5.0,0.4256756756756756,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P01_19_68_0,P01,P01_19_68_0,00:00:00.000,00:00:00.000,00:00:06.750,1,405,wash ladle,wash,2,ladle,97,['ladle'],[97],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_19_68_1,P01,P01_19_68_1,00:00:00.000,00:00:00.000,00:00:03.000,1,180,wash ladle,wash,2,ladle,97,['ladle'],[97],1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_01_0_0,P02,P02_01_0_0,00:00:00.000,00:00:00.000,00:00:01.700,1,102,walk to sink,walk,67,sink,63,['sink'],[63],1,5.0,1.0,3.0,4.0,4.0,0.3647540983606557,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_01_0_1,P02,P02_01_0_1,00:00:00.000,00:00:00.000,00:00:01.700,1,102,walk to sink,walk,67,sink,63,['sink'],[63],1,5.0,5.0,3.0,4.0,1.0,0.3802521008403361,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
P02_01_10_0,P02,P02_01_10_0,00:00:00.000,00:00:00.000,00:00:02.383,1,143,pick mug,pick,0,mug,13,['mug'],[13],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
P02_01_10_1,P02,P02_01_10_1,00:00:00.000,00:00:00.000,00:00:01.183,1,71,pick mug,pick,0,mug,13,['mug'],[13],1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
P02_01_10_2,P02,P02_01_10_2,00:00:00.000,00:00:00.000,00:00:02.383,1,143,pick mug,pick,0,mug,13,['mug'],[13],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
P02_01_18_0,P02,P02_01_18_0,00:00:00.000,00:00:00.000,00:00:01.566,1,94,remove bag from cereal,remove-from,12,bag,19,"['bag', 'cereal']","[19, 99]",1,5.0,1.0,5.0,5.0,4.0,0.4256756756756756,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
P02_01_18_1,P02,P02_01_18_1,00:00:00.000,00:00:00.000,00:00:01.566,1,94,remove bag from cereal,remove-from,12,bag,19,"['bag', 'cereal']","[19, 99]",1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_01_22_0,P02,P02_01_22_0,00:00:00.000,00:00:00.000,00:00:01.216,1,73,close bag,close,4,bag,19,['bag'],[19],1,5.0,1.0,5.0,4.0,4.0,0.4078947368421053,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_01_22_1,P02,P02_01_22_1,00:00:00.000,00:00:00.000,00:00:01.216,1,73,close bag,close,4,bag,19,['bag'],[19],1,5.0,5.0,5.0,4.0,1.0,0.4256756756756756,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
P02_01_78_0,P02,P02_01_78_0,00:00:00.000,00:00:00.000,00:00:02.450,1,147,put water filter,put,1,filter:water,66,['filter:water'],[66],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_01_78_1,P02,P02_01_78_1,00:00:00.000,00:00:00.000,00:00:01.216,1,73,put water filter,put,1,filter:water,66,['filter:water'],[66],1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
P02_01_78_2,P02,P02_01_78_2,00:00:00.000,00:00:00.000,00:00:02.450,1,147,put water filter,put,1,filter:water,66,['filter:water'],[66],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_0_0,P02,P02_03_0_0,00:00:00.000,00:00:00.000,00:00:02.500,1,150,open bag,open,3,bag,19,['bag'],[19],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_0_1,P02,P02_03_0_1,00:00:00.000,00:00:00.000,00:00:01.250,1,75,open bag,open,3,bag,19,['bag'],[19],1,5.0,4.0,5.0,1.0,5.0,0.4256756756756756,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_0_2,P02,P02_03_0_2,00:00:00.000,00:00:00.000,00:00:02.500,1,150,open bag,open,3,bag,19,['bag'],[19],1,5.0,4.0,5.0,5.0,1.0,0.4256756756756756,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
P02_03_109_0,P02,P02_03_109_0,00:00:00.000,00:00:00.000,00:00:01.199,1,72,pick up kettle,pick-up,0,kettle,44,['kettle'],[44],1,5.0,1.0,4.0,5.0,5.0,0.4256756756756756,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_109_1,P02,P02_03_109_1,00:00:00.000,00:00:00.000,00:00:01.199,1,72,pick up kettle,pick-up,0,kettle,44,['kettle'],[44],1,5.0,4.0,4.0,5.0,1.0,0.4078947368421053,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
P02_03_123_0,P02,P02_03_123_0,00:00:00.000,00:00:00.000,00:00:07.633,1,458,put pot on stove,put-on,1,pot,29,"['pot', 'stove']","[29, 24]",1,5.0,1.0,4.0,5.0,5.0,0.4256756756756756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_123_1,P02,P02_03_123_1,00:00:00.000,00:00:00.000,00:00:03.000,1,180,put pot on stove,put-on,1,pot,29,"['pot', 'stove']","[29, 24]",1,5.0,5.0,4.0,1.0,5.0,0.4256756756756756,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
P02_03_123_2,P02,P02_03_123_2,00:00:00.000,00:00:00.000,00:00:07.633,1,458,put pot on stove,put-on,1,pot,29,"['pot', 'stove']","[29, 24]",1,5.0,5.0,4.0,5.0,1.0,0.4256756756756756,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
P02_03_127_0,P02,P02_03_127_0,00:00:00.000,00:00:00.000,00:00:10.266,1,616,still slicing onions,slice,7,onion,16,['onion'],[16],1,3.0,1.0,4.0,5.0,4.0,0.3647540983606557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_127_1,P02,P02_03_127_1,00:00:00.000,00:00:00.000,00:00:03.000,1,180,still slicing onions,slice,7,onion,16,['onion'],[16],1,3.0,4.0,4.0,1.0,4.0,0.35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_127_2,P02,P02_03_127_2,00:00:00.000,00:00:00.000,00:00:10.266,1,616,still slicing onions,slice,7,onion,16,['onion'],[16],1,3.0,4.0,4.0,5.0,1.0,0.3647540983606557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
P02_03_167_0,P02,P02_03_167_0,00:00:00.000,00:00:00.000,00:00:01.333,1,80,unplug,unplug,12,microwave,90,['microwave'],[90],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
P02_03_167_1,P02,P02_03_167_1,00:00:00.000,00:00:00.000,00:00:01.333,1,80,unplug,unplug,12,microwave,90,['microwave'],[90],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
P02_03_185_0,P02,P02_03_185_0,00:00:00.000,00:00:00.000,00:00:01.116,1,67,switch stove off,switch-off,8,stove,24,['stove'],[24],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_185_1,P02,P02_03_185_1,00:00:00.000,00:00:00.000,00:00:01.116,1,67,switch stove off,switch-off,8,stove,24,['stove'],[24],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P02_03_201_0,P02,P02_03_201_0,00:00:00.000,00:00:00.000,00:00:01.000,1,60,put cheese,put,1,cheese,32,['cheese'],[32],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_201_1,P02,P02_03_201_1,00:00:00.000,00:00:00.000,00:00:01.000,1,60,put cheese,put,1,cheese,32,['cheese'],[32],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_221_0,P02,P02_03_221_0,00:00:00.000,00:00:00.000,00:00:02.350,1,141,read recipe on pasta,read-on,38,recipe,149,"['recipe', 'pasta']","[149, 45]",1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_221_1,P02,P02_03_221_1,00:00:00.000,00:00:00.000,00:00:01.166,1,70,read recipe on pasta,read-on,38,recipe,149,"['recipe', 'pasta']","[149, 45]",1,5.0,4.0,5.0,1.0,5.0,0.4256756756756756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_221_2,P02,P02_03_221_2,00:00:00.000,00:00:00.000,00:00:02.350,1,141,read recipe on pasta,read-on,38,recipe,149,"['recipe', 'pasta']","[149, 45]",1,5.0,4.0,5.0,5.0,1.0,0.4256756756756756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P02_03_234_0,P02,P02_03_234_0,00:00:00.000,00:00:00.000,00:00:01.133,1,68,move scissors,move,11,scissors,79,['scissors'],[79],1,5.0,1.0,4.0,5.0,5.0,0.4256756756756756,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
P02_03_234_1,P02,P02_03_234_1,00:00:00.000,00:00:00.000,00:00:01.133,1,68,move scissors,move,11,scissors,79,['scissors'],[79],1,5.0,5.0,4.0,5.0,1.0,0.4256756756756756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P02_03_261_0,P02,P02_03_261_0,00:00:00.000,00:00:00.000,00:00:01.416,1,85,lower heat,lower,73,heat,65,['heat'],[65],1,4.0,1.0,4.0,4.0,4.0,0.375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
P02_03_261_1,P02,P02_03_261_1,00:00:00.000,00:00:00.000,00:00:01.416,1,85,lower heat,lower,73,heat,65,['heat'],[65],1,4.0,4.0,4.0,4.0,1.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P02_03_266_0,P02,P02_03_266_0,00:00:00.000,00:00:00.000,00:00:13.599,1,816,still chopping chicken,chop,7,chicken,57,['chicken'],[57],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_266_1,P02,P02_03_266_1,00:00:00.000,00:00:00.000,00:00:03.000,1,180,still chopping chicken,chop,7,chicken,57,['chicken'],[57],1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_266_2,P02,P02_03_266_2,00:00:00.000,00:00:00.000,00:00:13.599,1,816,still chopping chicken,chop,7,chicken,57,['chicken'],[57],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
P02_03_277_0,P02,P02_03_277_0,00:00:00.000,00:00:00.000,00:00:01.516,1,91,close pesto,close,4,pesto,47,['pesto'],[47],1,5.0,1.0,4.0,5.0,4.0,0.4078947368421053,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_277_1,P02,P02_03_277_1,00:00:00.000,00:00:00.000,00:00:01.516,1,91,close pesto,close,4,pesto,47,['pesto'],[47],1,5.0,5.0,4.0,5.0,1.0,0.4256756756756756,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
P02_03_288_0,P02,P02_03_288_0,00:00:00.000,00:00:00.000,00:00:00.866,1,52,put cheese down,put-down,1,cheese,32,['cheese'],[32],1,3.0,1.0,4.0,4.0,5.0,0.3647540983606557,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
P02_03_288_1,P02,P02_03_288_1,00:00:00.000,00:00:00.000,00:00:00.866,1,52,put cheese down,put-down,1,cheese,32,['cheese'],[32],1,3.0,4.0,4.0,4.0,1.0,0.35,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_316_0,P02,P02_03_316_0,00:00:00.000,00:00:00.000,00:00:00.916,1,55,increase heat,increase,70,heat,65,['heat'],[65],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
P02_03_316_1,P02,P02_03_316_1,00:00:00.000,00:00:00.000,00:00:00.916,1,55,increase heat,increase,70,heat,65,['heat'],[65],1,5.0,4.0,5.0,5.0,1.0,0.4256756756756756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P02_03_92_0,P02,P02_03_92_0,00:00:00.000,00:00:00.000,00:00:01.116,1,67,put onion on chopping board,put-on,1,onion,16,"['onion', 'board:chopping']","[16, 18]",1,5.0,1.0,4.0,5.0,5.0,0.4256756756756756,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_92_1,P02,P02_03_92_1,00:00:00.000,00:00:00.000,00:00:01.116,1,67,put onion on chopping board,put-on,1,onion,16,"['onion', 'board:chopping']","[16, 18]",1,5.0,5.0,4.0,5.0,1.0,0.4256756756756756,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_97_0,P02,P02_03_97_0,00:00:00.000,00:00:00.000,00:00:02.516,1,151,chop end of onion,chop,7,end:onion,16,['end:onion'],[16],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_97_1,P02,P02_03_97_1,00:00:00.000,00:00:00.000,00:00:01.250,1,75,chop end of onion,chop,7,end:onion,16,['end:onion'],[16],1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_97_2,P02,P02_03_97_2,00:00:00.000,00:00:00.000,00:00:02.516,1,151,chop end of onion,chop,7,end:onion,16,['end:onion'],[16],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P02_06_116_0,P02,P02_06_116_0,00:00:00.000,00:00:00.000,00:00:00.883,1,53,pick up mug,pick-up,0,mug,13,['mug'],[13],1,5.0,1.0,4.0,4.0,5.0,0.4078947368421053,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_06_214_0,P02,P02_06_214_0,00:00:00.000,00:00:00.000,00:00:01.750,1,105,pick lettuce,pick,0,lettuce,120,['lettuce'],[120],1,5.0,1.0,5.0,4.0,3.0,0.3802521008403361,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
P02_06_45_0,P02,P02_06_45_0,00:00:00.000,00:00:00.000,00:00:09.483,1,569,wash tupperware,wash,2,tupperware,23,['tupperware'],[23],1,5.0,1.0,5.0,5.0,4.0,0.4256756756756756,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_06_45_1,P02,P02_06_45_1,00:00:00.000,00:00:00.000,00:00:03.000,1,180,wash tupperware,wash,2,tupperware,23,['tupperware'],[23],1,5.0,5.0,5.0,1.0,4.0,0.4256756756756756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_07_16_0,P02,P02_07_16_0,00:00:00.000,00:00:00.000,00:00:00.683,1,41,put tongs,put,1,tongs,142,['tongs'],[142],1,5.0,1.0,4.0,4.0,5.0,0.4078947368421053,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_07_16_1,P02,P02_07_16_1,00:00:00.000,00:00:00.000,00:00:00.683,1,41,put tongs,put,1,tongs,142,['tongs'],[142],1,5.0,5.0,4.0,4.0,1.0,0.4078947368421053,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
P02_07_3_0,P02,P02_07_3_0,00:00:00.000,00:00:00.000,00:00:09.983,1,599,open drawer,open,3,drawer,8,['drawer'],[8],1,5.0,1.0,4.0,5.0,4.0,0.4078947368421053,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
P02_07_3_1,P02,P02_07_3_1,00:00:00.000,00:00:00.000,00:00:03.000,1,180,open drawer,open,3,drawer,8,['drawer'],[8],1,5.0,5.0,4.0,1.0,4.0,0.4078947368421053,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
P02_07_3_2,P02,P02_07_3_2,00:00:00.000,00:00:00.000,00:00:09.983,1,599,open drawer,open,3,drawer,8,['drawer'],[8],1,5.0,5.0,4.0,5.0,1.0,0.4256756756756756,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
P02_09_243_0,P02,P02_09_243_0,00:00:00.000,00:00:00.000,00:00:00.600,1,36,pick up knife,pick-up,0,knife,4,['knife'],[4],1,5.0,1.0,4.0,4.0,5.0,0.4078947368421053,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_09_243_1,P02,P02_09_243_1,00:00:00.000,00:00:00.000,00:00:00.600,1,36,pick up knife,pick-up,0,knife,4,['knife'],[4],1,5.0,4.0,4.0,4.0,1.0,0.3910256410256411,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
P02_101_0_0,P02,P02_101_0_0,00:00:00.000,00:00:00.000,00:00:00.933,1,56,switch on coffee machine,switch-on,6,machine:coffee,50,['machine:coffee'],[50],1,5.0,1.0,4.0,5.0,4.0,0.4078947368421053,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
P02_101_0_1,P02,P02_101_0_1,00:00:00.000,00:00:00.000,00:00:00.933,1,56,switch on coffee machine,switch-on,6,machine:coffee,50,['machine:coffee'],[50],1,5.0,5.0,4.0,5.0,1.0,0.4256756756756756,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_101_20_0,P02,P02_101_20_0,00:00:00.000,00:00:00.000,00:00:03.600,1,216,pick up bread,pick-up,0,bread,33,['bread'],[33],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P02_101_20_1,P02,P02_101_20_1,00:00:00.000,00:00:00.000,00:00:01.800,1,108,pick up bread,pick-up,0,bread,33,['bread'],[33],1,5.0,4.0,5.0,1.0,5.0,0.4256756756756756,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_101_20_2,P02,P02_101_20_2,00:00:00.000,00:00:00.000,00:00:03.600,1,216,pick up bread,pick-up,0,bread,33,['bread'],[33],1,5.0,4.0,5.0,5.0,1.0,0.4256756756756756,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
P02_101_26_0,P02,P02_101_26_0,00:00:00.000,00:00:00.000,00:00:04.683,1,281,pick up toast,pick-up,0,toast,33,['toast'],[33],1,5.0,1.0,5.0,4.0,4.0,0.4078947368421053,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_101_26_1,P02,P02_101_26_1,00:00:00.000,00:00:00.000,00:00:02.333,1,140,pick up toast,pick-up,0,toast,33,['toast'],[33],1,5.0,5.0,5.0,1.0,4.0,0.4256756756756756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_101_26_2,P02,P02_101_26_2,00:00:00.000,00:00:00.000,00:00:04.683,1,281,pick up toast,pick-up,0,toast,33,['toast'],[33],1,5.0,5.0,5.0,4.0,1.0,0.4256756756756756,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
P02_101_3_0,P02,P02_101_3_0,00:00:00.000,00:00:00.000,00:00:00.316,1,19,place pod,place,1,pod,59,['pod'],[59],1,5.0,1.0,5.0,4.0,5.0,0.4256756756756756,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
P02_101_3_1,P02,P02_101_3_1,00:00:00.000,00:00:00.000,00:00:00.316,1,19,place pod,place,1,pod,59,['pod'],[59],1,5.0,5.0,5.0,4.0,1.0,0.4256756756756756,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
P02_101_38_0,P02,P02_101_38_0,00:00:00.000,00:00:00.000,00:00:01.233,1,74,open fridge,open,3,fridge,12,['fridge'],[12],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_101_38_1,P02,P02_101_38_1,00:00:00.000,00:00:00.000,00:00:01.233,1,74,open fridge,open,3,fridge,12,['fridge'],[12],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
P02_101_41_0,P02,P02_101_41_0,00:00:00.000,00:00:00.000,00:00:00.700,1,42,put jam,put,1,jam,115,['jam'],[115],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_101_41_1,P02,P02_101_41_1,00:00:00.000,00:00:00.000,00:00:00.700,1,42,put jam,put,1,jam,115,['jam'],[115],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P02_101_60_0,P02,P02_101_60_0,00:00:00.000,00:00:00.000,00:00:01.333,1,80,put bread in plate,put-in,5,bread,33,"['bread', 'plate']","[33, 2]",1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_101_60_1,P02,P02_101_60_1,00:00:00.000,00:00:00.000,00:00:01.333,1,80,put bread in plate,put-in,5,bread,33,"['bread', 'plate']","[33, 2]",1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
P02_101_92_0,P02,P02_101_92_0,00:00:00.000,00:00:00.000,00:00:01.850,1,111,wash sponge,wash,2,sponge,9,['sponge'],[9],1,4.0,1.0,4.0,3.0,3.0,0.326923076923077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
P02_101_92_1,P02,P02_101_92_1,00:00:00.000,00:00:00.000,00:00:01.850,1,111,wash sponge,wash,2,sponge,9,['sponge'],[9],1,4.0,1.0,4.0,3.0,1.0,0.1911764705882352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
