narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,action_presence,camera_motion,lighting,focus,action_completeness,object_presence,quality_score,tsn_raw_logit_verb,tsn_raw_logit_noun,tsn_raw_logit_action,avion_raw_logit_action,avion_raw_logit_verb,avion_raw_logit_noun
P11_102_0,P11,P11_102,00:00:06.6,00:00:06.1,00:00:07.8,305,389,open drawer,open,3,drawer,8,['drawer'],[8],1,5.0,5.0,5.0,5.0,5.0,1.0,0.8842122,0.99655354,0.8811648,0.6973,0.7188,0.7017
P11_102_29,P11,P11_102,00:01:32.101,00:01:30.36,00:01:34.17,4518,4708,pick up chopping board,pick-up,0,board:chopping,18,['board:chopping'],[18],1,5.0,5.0,5.0,5.0,5.0,1.0,0.69661,0.41590282,0.28972206,0.6626,0.721,0.675
P11_102_46,P11,P11_102,00:02:09.9,00:02:09.3,00:02:10.3,6463,6516,pick up knife,pick-up,0,knife,4,['knife'],[4],1,5.0,5.0,5.0,5.0,5.0,1.0,0.6941383,0.33799285,0.23461378,0.687,0.7417,0.6963
P11_102_57,P11,P11_102,00:03:53.9,00:03:54.2,00:03:57.6,11709,11882,rinse leek,rinse,2,leek,117,['leek'],[117],1,5.0,5.0,5.0,5.0,4.0,0.9404761904761904,0.94746846,0.48801962,0.46238318,0.76,0.819,0.766
P11_103_3,P11,P11_103,00:00:12.9,00:00:08.8,00:00:12.7,439,636,take off lid,take-off,12,lid,6,['lid'],[6],1,4.0,5.0,4.0,4.0,4.0,0.7916666666666667,0.08856786,0.5701366,0.05049578,0.7573,0.762,0.8115
P11_103_30,P11,P11_103,00:01:30.6,00:01:30.3,00:01:31.3,4515,4567,put chopping block on drying rack,put-on,1,block:chopping,18,"['block:chopping', 'rack:drying']","[18, 110]",1,5.0,5.0,5.0,5.0,5.0,1.0,0.831733,0.9999969,0.8317304,0.711,0.756,0.7173
P11_103_50,P11,P11_103,00:02:08.9,00:02:08.6,00:02:09.5,6427,6473,turn off tap,turn-off,8,tap,0,['tap'],[0],1,5.0,5.0,4.0,5.0,4.0,0.8863636363636362,0.1315998,0.6147896,0.08090619,0.717,0.7183,0.727
P11_103_69,P11,P11_103,00:03:08.6,00:03:08.7,00:03:09.4,9432,9469,pick up dish rag,pick-up,0,rag:dish,17,['rag:dish'],[17],1,4.0,5.0,5.0,4.0,4.0,0.8369565217391306,0.5152444,0.15618636,0.08047415,0.699,0.7456,0.707
P11_103_7,P11,P11_103,00:00:19.1,00:00:18.6,00:00:19.6,932,982,push leeks onto chopping board,push-onto,21,leek,117,"['leek', 'board:chopping']","[117, 18]",1,5.0,5.0,5.0,5.0,5.0,1.0,0.001063718,0.9329314,0.0009923759,0.1093,0.11743,0.1655
P11_104_108,P11,P11_104,00:08:13.6,00:07:51.8,00:07:59.2,23588,23957,flip fish skin,flip,22,skin:fish,119,['skin:fish'],[119],1,5.0,5.0,5.0,5.0,5.0,1.0,0.034557246,0.9405371,0.03250237,0.3599,0.3613,0.793
P11_104_115,P11,P11_104,00:08:57.6,00:08:55.8,00:08:59.0,26788,26948,remove fish skins,remove,12,skin:fish,119,['skin:fish'],[119],1,4.0,4.0,5.0,3.0,4.0,0.7240259740259741,0.2774932,0.95523834,0.26507217,0.5156,0.5244,0.5337
P11_104_120,P11,P11_104,00:09:20.1,00:09:19.8,00:09:20.9,27989,28044,open dishwasher,open,3,dishwasher,70,['dishwasher'],[70],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761904,0.5781234,0.9968646,0.57631075,0.671,0.7114,0.6797
P11_104_136,P11,P11_104,00:10:09.6,00:10:09.7,00:10:11.3,30483,30566,put pan on hob,put-on,1,pan,5,"['pan', 'hob']","[5, 24]",1,5.0,5.0,5.0,5.0,5.0,1.0,0.7579071,0.8748397,0.66304725,0.611,0.679,0.6206
P11_104_145,P11,P11_104,00:10:25.101,00:10:25.19,00:10:26.14,31259,31307,put away olive oil,put,1,oil:olive,31,['oil:olive'],[31],1,4.0,3.0,4.0,4.0,2.0,0.5394736842105263,0.3364874,0.10982755,0.036955588,0.6504,0.7197,0.666
P11_104_157,P11,P11_104,00:11:13.9,00:11:13.9,00:11:18.8,33695,33939,put down black bean sauce,put-down,1,sauce:black:bean,47,['sauce:black:bean'],[47],1,5.0,5.0,3.0,4.0,4.0,0.7635135135135134,0.35120216,0.7161546,0.25151503,0.927,0.9355,0.9385
P11_104_18,P11,P11_104,00:00:51.6,00:00:50.6,00:00:51.9,2529,2597,put pot on hob,put-on,1,pot,29,"['pot', 'hob']","[29, 24]",1,5.0,5.0,5.0,5.0,5.0,1.0,0.21614987,0.86707443,0.18741803,0.699,0.758,0.716
P11_104_183,P11,P11_104,00:13:13.1,00:13:12.4,00:13:13.6,39622,39680,pick up rubbish,pick-up,0,rubbish,54,['rubbish'],[54],1,4.0,4.0,5.0,4.0,4.0,0.7916666666666667,0.8155857,0.13027455,0.106250055,0.6084,0.705,0.613
P11_104_186,P11,P11_104,00:13:26.4,00:13:26.2,00:13:27.2,40309,40358,open drawer,open,3,drawer,8,['drawer'],[8],1,5.0,5.0,5.0,5.0,5.0,1.0,0.98889226,0.9999949,0.9888872,0.6855,0.7065,0.6904
P11_104_28,P11,P11_104,00:01:23.1,00:01:22.8,00:01:29.6,4138,4478,rinse lid,rinse,2,lid,6,['lid'],[6],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761904,0.87524974,0.9821146,0.85959554,0.8037,0.827,0.816
P11_104_5,P11,P11_104,00:00:14.851,00:00:14.50,00:00:16.40,725,819,pick up pot,pick-up,0,pot,29,['pot'],[29],1,4.0,4.0,5.0,4.0,5.0,0.8369565217391306,0.64408284,0.894002,0.5758114,0.574,0.6714,0.5864
P11_104_51,P11,P11_104,00:03:19.4,00:03:19.2,00:03:19.9,9961,9994,turn off tap,turn-off,8,tap,0,['tap'],[0],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,0.92093176,0.9860188,0.908056,0.6997,0.7007,0.708
P11_104_58,P11,P11_104,00:03:45.1,00:03:43.4,00:03:46.9,11169,11343,pick up olive oil,pick-up,0,oil:olive,31,['oil:olive'],[31],1,4.0,5.0,5.0,5.0,4.0,0.8863636363636362,0.473652,0.14990188,0.07100133,0.5923,0.671,0.6074
P11_104_68,P11,P11_104,00:04:29.4,00:04:29.0,00:04:30.5,13450,13526,throw away plastic,throw,13,plastic,26,['plastic'],[26],1,5.0,4.0,4.0,4.0,4.0,0.7916666666666667,0.99624133,0.5130268,0.5110985,0.832,0.8486,0.8364
P11_104_71,P11,P11_104,00:04:41.9,00:04:40.3,00:04:43.9,14013,14195,move bowl,move,11,bowl,7,['bowl'],[7],1,5.0,5.0,5.0,5.0,5.0,1.0,0.37791133,0.928857,0.35102558,0.875,0.8867,0.9116
P11_104_82,P11,P11_104,00:05:11.9,00:05:12.0,00:05:12.7,15597,15635,rinse hands,rinse,2,hand,11,['hand'],[11],1,5.0,5.0,4.0,4.0,5.0,0.8863636363636362,0.70989007,0.74457467,0.5285662,0.681,0.7036,0.6865
P11_105_12,P11,P11_105,00:00:37.6,00:00:36.7,00:00:39.0,1837,1951,open pizza,open,3,pizza,91,['pizza'],[91],1,5.0,5.0,4.0,4.0,5.0,0.8863636363636362,0.8658751,0.9764188,0.8454567,0.7764,0.7983,0.791
P11_105_18,P11,P11_105,00:00:57.9,00:00:57.3,00:01:03.7,2867,3184,put pizza on oven tray,put-on,1,pizza,91,"['pizza', 'tray:oven']","[91, 35]",1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,0.1494062,0.83145726,0.124224864,0.7637,0.805,0.778
P11_105_25,P11,P11_105,00:01:23.4,00:01:21.4,00:01:23.8,4071,4192,remove pizza packaging,remove,12,packaging:pizza,26,['packaging:pizza'],[26],1,4.0,5.0,5.0,3.0,5.0,0.806338028169014,0.27409655,0.67484874,0.1849737,0.854,0.8584,0.8604
P11_105_40,P11,P11_105,00:02:03.1,00:02:01.8,00:02:03.4,6089,6169,put away chopping board,put,1,board:chopping,18,['board:chopping'],[18],1,5.0,5.0,5.0,5.0,5.0,1.0,0.37313238,0.8359469,0.31191885,0.628,0.685,0.644
P11_105_43,P11,P11_105,00:02:09.1,00:02:07.8,00:02:08.6,6390,6431,put down chopping board,put-down,1,board:chopping,18,['board:chopping'],[18],1,5.0,5.0,5.0,4.0,4.0,0.8863636363636362,0.71737874,0.94463116,0.6776583,0.706,0.7534,0.713
P11_105_46,P11,P11_105,00:02:17.9,00:02:17.5,00:02:18.1,6873,6905,put down tomatoes,put-down,1,tomato,43,['tomato'],[43],1,4.0,5.0,5.0,4.0,4.0,0.8369565217391306,0.17843027,0.006281803,0.0011208638,0.7056,0.7627,0.725
P11_105_49,P11,P11_105,00:02:28.1,00:02:27.8,00:02:29.2,7392,7462,put down mushrooms,put-down,1,mushroom,56,['mushroom'],[56],1,5.0,5.0,5.0,5.0,5.0,1.0,0.35175264,0.41277388,0.1451943,0.662,0.7334,0.7046
P11_105_52,P11,P11_105,00:02:39.6,00:02:39.5,00:02:42.4,7974,8122,pick up onion,pick-up,0,onion,16,['onion'],[16],1,4.0,4.0,5.0,4.0,4.0,0.7916666666666667,0.5924472,0.99344516,0.5885638,0.6543,0.724,0.6743
P11_105_55,P11,P11_105,00:02:49.4,00:02:48.7,00:02:49.8,8435,8491,pick up onion,pick-up,0,onion,16,['onion'],[16],1,4.0,5.0,5.0,5.0,4.0,0.8863636363636362,0.46804482,0.8404293,0.3933586,0.6855,0.748,0.7065
P11_105_61,P11,P11_105,00:03:20.1,00:03:20.2,00:03:23.3,10008,10165,chop onion,chop,7,onion,16,['onion'],[16],1,5.0,5.0,5.0,5.0,5.0,1.0,0.9985385,0.9758557,0.9744295,0.807,0.819,0.8193
P11_105_68,P11,P11_105,00:03:56.4,00:03:56.5,00:03:57.5,11824,11875,pick up slicer,pick-up,0,slicer,220,['slicer'],[220],1,5.0,5.0,4.0,5.0,4.0,0.8863636363636362,0.75626063,0.49117196,0.371454,0.5903,0.782,0.5933
P11_105_75,P11,P11_105,00:04:33.9,00:04:34.9,00:04:44.4,13744,14221,slice onion,slice,7,onion,16,['onion'],[16],1,3.0,5.0,4.0,5.0,4.0,0.7635135135135134,0.99911636,0.99966276,0.9987794,0.8145,0.825,0.8193
P11_105_8,P11,P11_105,00:00:28.9,00:00:28.2,00:00:29.2,1412,1459,close oven,close,4,oven,46,['oven'],[46],1,4.0,4.0,4.0,4.0,4.0,0.75,0.7907352,0.5004185,0.39569852,0.693,0.7153,0.6997
P11_107_18,P11,P11_107,00:00:50.9,00:00:50.8,00:00:58.5,2542,2924,cut pizza,cut,7,pizza,91,['pizza'],[91],1,5.0,5.0,5.0,5.0,5.0,1.0,0.99995494,0.99992716,0.9998821,0.6226,0.659,0.631
P11_107_28,P11,P11_107,00:01:48.6,00:01:46.7,00:01:49.2,5333,5458,throw toilet paper in bin,throw-in,13,paper:toilet,88,"['paper:toilet', 'bin']","[88, 36]",1,5.0,5.0,4.0,4.0,5.0,0.8863636363636362,0.9933181,0.49680611,0.4934865,0.7256,0.804,0.7437
P11_107_7,P11,P11_107,00:00:18.1,00:00:18.2,00:00:19.0,908,950,put down pizza,put-down,1,pizza,91,['pizza'],[91],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761904,0.89760417,0.9926044,0.8909658,0.7573,0.805,0.7783
P11_15_34,P11,P11_15,00:01:56.680,00:01:55.37,00:01:56.40,6922,6984,shake out measuring jug,shake-out,15,jug:measuring,66,['jug:measuring'],[66],1,5.0,5.0,5.0,5.0,5.0,1.0,0.19745238,0.14634793,0.028896747,0.04153,0.1697,0.0664
P11_16_0,P11,P11_16,00:00:01.9,00:00:00.9,00:00:02.5,54,150,pick up kettle,pick-up,0,kettle,44,['kettle'],[44],1,5.0,5.0,5.0,5.0,5.0,1.0,0.41227412,0.9976549,0.4113073,0.678,0.7437,0.696
P11_16_38,P11,P11_16,00:02:44.3,00:02:44.0,00:02:45.5,9838,9929,pick up colander,pick-up,0,colander,39,['colander'],[39],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761904,0.227825,0.6576932,0.14983895,0.706,0.775,0.7144
P11_16_45,P11,P11_16,00:03:04.6,00:03:06.9,00:03:11.4,11214,11484,rinse knife,rinse,2,knife,4,['knife'],[4],1,4.0,5.0,5.0,5.0,4.0,0.8863636363636362,0.9995283,0.9614141,0.96096057,0.707,0.735,0.7183
P11_16_69,P11,P11_16,00:04:30.6,00:04:28.6,00:04:30.7,16116,16243,take out soy sauce,take-out,12,sauce:soy,47,['sauce:soy'],[47],1,5.0,5.0,5.0,5.0,5.0,1.0,0.2362404,0.26698092,0.063071676,0.6694,0.6865,0.6836
P11_16_83,P11,P11_16,00:05:18.349,00:05:17.28,00:05:18.83,19036,19129,shut cupboard,shut,4,cupboard,3,['cupboard'],[3],1,5.0,5.0,5.0,5.0,4.0,0.9404761904761904,0.1763862,0.66415,0.1171469,0.7627,0.7715,0.773
P11_16_84,P11,P11_16,00:05:19.3,00:05:21.4,00:05:33.9,19281,20034,rinse hands,rinse,2,hand,11,['hand'],[11],1,5.0,5.0,5.0,5.0,5.0,1.0,0.9988268,0.98947793,0.9883171,0.732,0.7495,0.7393
P11_16_9,P11,P11_16,00:00:44.8,00:00:48.0,00:00:50.1,2880,3009,open washing machine door,open,3,door:washing:machine,124,['door:washing:machine'],[124],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761904,0.62340194,0.16636941,0.10371501,0.649,0.7056,0.6675
P12_01_41,P12,P12_01,00:04:02.219,00:04:02.02,00:04:03.04,14521,14582,take mozzarella,take,0,mozzarella,32,['mozzarella'],[32],1,4.0,4.0,4.0,5.0,2.0,0.6120689655172414,0.47295144,0.014438554,0.0068287347,0.75,0.813,0.771
P12_01_60,P12,P12_01,00:06:14.409,00:06:11.80,00:06:17.67,22308,22660,take garbage,take,0,garbage,54,['garbage'],[54],1,5.0,3.0,4.0,4.0,3.0,0.6646341463414634,0.06837285,0.23010756,0.01573311,0.699,0.7607,0.7026
P12_02_112,P12,P12_02,00:18:27.1,00:18:24.8,00:18:28.8,66285,66525,throw away garbage,throw,13,garbage,54,['garbage'],[54],1,4.0,4.0,5.0,5.0,5.0,0.8863636363636362,0.448062,0.68554485,0.3071666,0.6265,0.65,0.667
P12_02_115,P12,P12_02,00:18:46.4,00:18:51.7,00:19:12.0,67899,69118,stir,stir,10,food,34,['food'],[34],1,5.0,5.0,5.0,5.0,5.0,1.0,0.58651406,0.3855209,0.22611342,0.5796,0.636,0.5815
P12_02_118,P12,P12_02,00:19:32.1,00:19:43.0,00:19:44.0,70982,71042,take pepper,take,0,pepper,37,['pepper'],[37],1,4.0,4.0,5.0,4.0,4.0,0.7916666666666667,0.53292114,0.19558722,0.104232565,0.614,0.722,0.631
P12_02_128,P12,P12_02,00:22:04.6,00:22:02.2,00:22:06.3,79330,79579,take tube tubes,take,0,tube:tube,227,['tube:tube'],[227],1,4.0,3.0,5.0,4.0,4.0,0.7240259740259741,0.6006358,0.007931146,0.0047637303,0.6304,0.6997,0.6543
P12_02_151,P12,P12_02,00:26:17.1,00:25:56.9,00:26:11.9,93411,94316,put in frying pan,put-in,5,pan:frying,5,['pan:frying'],[5],1,5.0,5.0,5.0,5.0,4.0,0.9404761904761904,0.9876873,0.080335245,0.0793461,0.8706,0.9023,0.875
P12_02_155,P12,P12_02,00:26:52.8,00:26:50.5,00:26:54.6,96631,96877,put salt back,put,1,salt,38,['salt'],[38],1,4.0,4.0,4.0,3.0,3.0,0.6323529411764707,0.6080733,0.84359723,0.51296896,0.788,0.827,0.795
P12_02_184,P12,P12_02,00:28:44.5,00:29:42.1,00:30:07.5,106923,108450,cut cucumber,cut,7,cucumber,72,['cucumber'],[72],1,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.4794247,0.4794247,0.7466,0.7695,0.7686
P12_02_77,P12,P12_02,00:11:57.9,00:11:56.1,00:11:58.0,42967,43078,press parsley,press,21,parsley,169,['parsley'],[169],1,4.0,4.0,4.0,3.0,4.0,0.6875,0.0027683221,0.95918936,0.002655345,0.05914,0.0666,0.2605
P12_02_80,P12,P12_02,00:12:33.0,00:12:27.2,00:12:34.2,44832,45254,move onion,move,11,onion,16,['onion'],[16],1,5.0,5.0,5.0,5.0,5.0,1.0,0.029539881,0.2853235,0.008428423,0.8223,0.8276,0.8633
P12_02_9,P12,P12_02,00:00:47.7,00:00:46.7,00:01:01.9,2799,3711,wash hands,wash,2,hand,11,['hand'],[11],1,4.0,3.0,4.0,3.0,4.0,0.6323529411764707,0.98869693,0.9122818,0.9019702,0.6685,0.691,0.6743
P12_02_90,P12,P12_02,00:14:18.7,00:14:10.4,00:14:44.6,51026,53076,divide minced meats,divide,52,meat:minced,28,['meat:minced'],[28],1,4.0,3.0,5.0,4.0,5.0,0.7635135135135134,0.6067921,0.99672,0.60480183,0.4294,0.4302,0.602
P12_101_0,P12,P12_101,00:00:05.264,00:00:04.38,00:00:05.48,219,274,open tap,turn-on,6,tap,0,['tap'],[0],1,5.0,5.0,5.0,5.0,5.0,1.0,0.9777272,0.9837053,0.9617954,0.7036,0.7046,0.711
P12_101_10,P12,P12_101,00:00:19.4,00:00:19.2,00:00:20.3,960,1014,take out meat from fridge,take-out,12,meat,28,"['meat', 'fridge']","[28, 12]",1,4.0,4.0,4.0,4.0,3.0,0.6875,0.17972925,0.9320106,0.16750957,0.721,0.7275,0.774
P12_101_105,P12,P12_101,00:04:28.9,00:04:28.2,00:04:29.1,13409,13457,open tap,turn-on,6,tap,0,['tap'],[0],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761904,0.09030278,0.13315447,0.012024218,0.658,0.6587,0.667
P12_101_112,P12,P12_101,00:04:52.6,00:04:52.4,00:04:53.3,14622,14664,open cupboard,open,3,cupboard,3,['cupboard'],[3],1,5.0,4.0,5.0,4.0,4.0,0.8369565217391306,0.9864363,0.9999999,0.9864362,0.683,0.698,0.689
P12_101_115,P12,P12_101,00:04:59.5,00:04:59.5,00:05:00.8,14974,15038,open tap,turn-on,6,tap,0,['tap'],[0],1,5.0,4.0,4.0,4.0,4.0,0.7916666666666667,0.92732483,0.87402046,0.81050086,0.7163,0.7173,0.721
P12_101_146,P12,P12_101,00:06:14.8,00:06:14.1,00:06:14.9,18705,18743,open tap,turn-on,6,tap,0,['tap'],[0],1,5.0,5.0,5.0,5.0,5.0,1.0,0.98862004,0.9886147,0.9773643,0.703,0.704,0.71
P12_101_160,P12,P12_101,00:07:10.5,00:07:09.6,00:07:10.5,21482,21523,fill mug with some water,fill-with,26,mug,13,"['mug', 'water']","[13, 27]",1,5.0,5.0,5.0,5.0,5.0,1.0,0.69621396,0.9975534,0.69451064,0.649,0.6587,0.721
P12_101_164,P12,P12_101,00:07:17.7,00:07:17.3,00:07:18.2,21862,21911,pick up salt from countertop,pick-up,0,salt,38,"['salt', 'countertop']","[38, 42]",1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,0.47215474,0.39141273,0.18480738,0.7124,0.7983,0.724
P12_101_172,P12,P12_101,00:07:35.3,00:07:35.0,00:07:35.5,22748,22775,pick up spoon from countertop,pick-up,0,spoon,1,"['spoon', 'countertop']","[1, 42]",1,5.0,5.0,5.0,5.0,5.0,1.0,0.8402521,0.9844908,0.8272205,0.7007,0.7437,0.71
P12_101_199,P12,P12_101,00:09:17.1,00:09:16.0,00:09:17.6,27801,27882,pick up minced meat from cutting board,pick-up,0,meat:minced,28,"['meat:minced', 'board:cutting']","[28, 18]",1,4.0,4.0,5.0,4.0,5.0,0.8369565217391306,0.45425287,0.9999566,0.45423317,0.72,0.7803,0.736
P12_101_248,P12,P12_101,00:12:16.4,00:12:15.7,00:12:37.4,36786,37867,stir meat in frying pan,stir-in,10,meat,28,"['meat', 'pan:frying']","[28, 5]",1,5.0,5.0,5.0,5.0,5.0,1.0,0.9384649,0.98960567,0.92871016,0.745,0.766,0.755
P12_101_25,P12,P12_101,00:01:03.0,00:01:02.1,00:01:05.1,3106,3256,move cheeses,move,11,cheese,32,['cheese'],[32],1,5.0,5.0,5.0,5.0,4.0,0.9404761904761904,0.14421171,0.57840186,0.08341232,0.814,0.83,0.8384
P12_101_268,P12,P12_101,00:14:53.7,00:14:53.3,00:14:54.0,44662,44699,open tap,turn-on,6,tap,0,['tap'],[0],1,4.0,5.0,4.0,3.0,4.0,0.7240259740259741,0.99689853,0.9904732,0.9874013,0.7026,0.7036,0.7085
P12_101_271,P12,P12_101,00:14:59.2,00:14:58.4,00:15:09.2,44922,45460,pour onions from plate into frying pan using fork,pour-from,9,onion,16,"['onion', 'plate', 'pan:frying', 'fork']","[16, 2, 5, 14]",1,5.0,5.0,5.0,5.0,5.0,1.0,0.47938332,0.9939938,0.47650406,0.7593,0.77,0.803
P12_101_278,P12,P12_101,00:15:33.7,00:15:31.8,00:15:34.0,46591,46702,stir minced meat in saucepan,stir,10,meat:minced,28,"['meat:minced', 'saucepan']","[28, 5]",1,4.0,4.0,4.0,5.0,4.0,0.7916666666666667,0.9958813,0.9642096,0.96023834,0.7485,0.7695,0.7554
P12_101_293,P12,P12_101,00:17:02.4,00:17:01.8,00:17:02.7,51091,51137,pick up stock from countertop,pick-up,0,stock,95,"['stock', 'countertop']","[95, 42]",1,5.0,5.0,5.0,5.0,5.0,1.0,0.20302282,0.0812115,0.016487788,0.6143,0.7417,0.6274
P12_101_3,P12,P12_101,00:00:07.7,00:00:07.2,00:00:09.0,360,449,wash knives,wash,2,knife,4,['knife'],[4],1,5.0,4.0,4.0,4.0,4.0,0.7916666666666667,0.95661867,0.9291627,0.8888544,0.7124,0.735,0.7256
P12_101_303,P12,P12_101,00:17:41.388,00:17:40.49,00:17:41.54,53024,53077,pour stock into saucepan with meat,pour-into,9,stock,95,"['stock', 'saucepan', 'meat']","[95, 5, 28]",1,5.0,5.0,5.0,5.0,5.0,1.0,0.9856995,0.9667897,0.9529641,0.8926,0.907,0.8945
P12_101_304,P12,P12_101,00:17:42.2,00:17:41.7,00:17:42.5,53084,53126,put down stock container,put-down,1,container:stock,21,['container:stock'],[21],1,5.0,5.0,3.0,5.0,4.0,0.806338028169014,0.7819665,0.97603863,0.76322955,0.712,0.7715,0.7207
P12_101_313,P12,P12_101,00:18:22.7,00:18:05.8,00:18:25.1,54290,55254,reading instructions from box,read,38,instruction,149,"['instruction', 'box']","[149, 23]",1,5.0,5.0,5.0,5.0,4.0,0.9404761904761904,0.8559961,0.79627764,0.6816105,0.8574,0.874,0.8584
P12_101_326,P12,P12_101,00:19:10.8,00:19:10.0,00:19:17.3,57502,57865,pour onions from frying pan into saucepan,pour-from,9,onion,16,"['onion', 'pan:frying', 'saucepan']","[16, 5, 5]",1,5.0,5.0,5.0,5.0,5.0,1.0,0.9197557,0.82562673,0.7593749,0.6113,0.649,0.72
P12_101_329,P12,P12_101,00:19:41.0,00:19:40.0,00:19:41.5,59000,59077,pick up spoon,pick-up,0,spoon,1,['spoon'],[1],1,5.0,5.0,4.0,5.0,4.0,0.8863636363636362,0.028114121,0.26142582,0.0073497575,0.6475,0.696,0.657
P12_101_351,P12,P12_101,00:21:20.9,00:21:17.8,00:21:22.7,63892,64135,stir meat and onions in saucepan using spoon,stir,10,meat,28,"['meat', 'onion', 'saucepan', 'spoon']","[28, 16, 5, 1]",1,4.0,4.0,4.0,5.0,4.0,0.7916666666666667,0.99823785,0.7495546,0.74823374,0.794,0.819,0.805
P12_101_36,P12,P12_101,00:01:33.0,00:01:31.9,00:01:33.4,4596,4671,take out oil from cupboard,take-out,12,oil,31,"['oil', 'cupboard']","[31, 3]",0,,,,,,0.0,0.19220048,0.22475894,0.043198776,0.4946,0.5615,0.5576
P12_101_363,P12,P12_101,00:22:27.7,00:22:27.1,00:22:28.3,67353,67413,open drawer,open,3,drawer,8,['drawer'],[8],1,5.0,5.0,5.0,5.0,5.0,1.0,0.69640887,0.99711895,0.69440246,0.722,0.74,0.727
P12_101_367,P12,P12_101,00:22:32.7,00:22:32.4,00:22:34.4,67619,67719,open cupboard,open,3,cupboard,3,['cupboard'],[3],1,5.0,5.0,4.0,4.0,3.0,0.7635135135135134,0.33154878,0.94676644,0.31389925,0.711,0.7246,0.7183
P12_101_391,P12,P12_101,00:25:30.7,00:25:30.4,00:25:31.7,76522,76585,open tap,turn-on,6,tap,0,['tap'],[0],1,5.0,4.0,4.0,3.0,4.0,0.7240259740259741,0.9850167,0.9858722,0.97110057,0.719,0.72,0.7246
P12_101_395,P12,P12_101,00:25:37.9,00:25:37.0,00:25:40.0,76848,77002,taste soup,taste,35,soup,126,['soup'],[126],1,5.0,5.0,5.0,5.0,5.0,1.0,0.65038705,0.23392655,0.1521428,0.6104,0.68,0.614
P12_101_399,P12,P12_101,00:26:07.8,00:26:05.5,00:26:12.7,78276,78637,scrape up remaining onions from frying pan into saucepan with soup,scrape-up,25,onion:remaining,16,"['onion:remaining', 'pan:frying', 'saucepan', 'soup']","[16, 5, 5, 126]",1,5.0,4.0,5.0,5.0,5.0,0.9404761904761904,0.2965313,0.29139787,0.086408585,0.5366,0.566,0.607
P12_101_414,P12,P12_101,00:27:02.2,00:26:58.7,00:27:03.4,80935,81170,scrape up cheese using hands,scrape-up,25,cheese,32,"['cheese', 'hand']","[32, 11]",1,5.0,5.0,5.0,5.0,5.0,1.0,0.11493678,0.7295521,0.083852366,0.395,0.413,0.4807
P12_101_417,P12,P12_101,00:27:11.2,00:27:10.7,00:27:12.5,81537,81626,wash hands,wash,2,hand,11,['hand'],[11],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,0.9992286,0.99885106,0.99808055,0.7017,0.721,0.7065
P12_101_44,P12,P12_101,00:01:49.2,00:01:47.4,00:01:50.6,5370,5529,take out tea from cupboard,take-out,12,tea,132,"['tea', 'cupboard']","[132, 3]",1,5.0,4.0,4.0,4.0,3.0,0.7240259740259741,0.49584392,0.58368033,0.28941435,0.5967,0.621,0.706
P12_101_468,P12,P12_101,00:31:31.0,00:31:30.5,00:31:31.4,94526,94572,pick up salt container,pick-up,0,container:salt,21,['container:salt'],[21],1,5.0,5.0,5.0,5.0,5.0,1.0,0.31871706,0.9833855,0.31342173,0.8057,0.841,0.815
P12_101_475,P12,P12_101,00:32:09.441,00:32:09.09,00:32:10.20,96454,96510,open tap,turn-on,6,tap,0,['tap'],[0],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761904,0.7358687,0.80991197,0.59598887,0.766,0.767,0.7705
P12_101_481,P12,P12_101,00:32:41.0,00:32:41.6,00:32:43.0,98080,98152,close tap,turn-off,8,tap,0,['tap'],[0],1,1.0,4.0,1.0,1.0,1.0,0.0441176470588235,0.7538327,0.71319413,0.53762907,0.765,0.7656,0.7705
P12_101_484,P12,P12_101,00:32:47.1,00:32:46.6,00:32:52.6,98332,98629,adjust heat on stove,adjust-on,17,heat,65,"['heat', 'stove']","[65, 24]",1,5.0,5.0,5.0,5.0,5.0,1.0,0.99720925,0.994755,0.99197894,0.6772,0.6826,0.6787
P12_101_488,P12,P12_101,00:33:03.9,00:33:04.0,00:33:04.2,99199,99212,close tap,turn-off,8,tap,0,['tap'],[0],1,5.0,5.0,4.0,4.0,5.0,0.8863636363636362,0.28625366,0.93808067,0.26852903,0.7,0.701,0.7085
P12_101_49,P12,P12_101,00:02:19.3,00:02:18.9,00:02:19.9,6947,6997,pick up tea from countertop,pick-up,0,tea,132,"['tea', 'countertop']","[132, 42]",1,5.0,5.0,5.0,5.0,4.0,0.9404761904761904,0.500865,0.8300664,0.4157512,0.7983,0.841,0.824
