narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,action_presence,camera_motion,lighting,focus,action_completeness,object_presence,quality_score
P04_109_131,P04,P04_109,00:04:44.4,00:04:43.8,00:04:45.3,14190,14263,slice cucumber in half,slice-in,7,cucumber,72,['cucumber'],[72],1,5.0,5.0,4.0,5.0,4.0,0.8863636363636362
P04_109_135,P04,P04_109,00:04:52.1,00:04:52.0,00:04:53.9,14599,14694,slice cucumber,slice,7,cucumber,72,['cucumber'],[72],1,5.0,5.0,5.0,5.0,5.0,1.0
P04_109_138,P04,P04_109,00:04:55.4,00:04:55.6,00:05:01.9,14779,15097,slice cucumber,slice,7,cucumber,72,['cucumber'],[72],1,5.0,5.0,5.0,5.0,5.0,1.0
P04_109_145,P04,P04_109,00:05:08.9,00:05:08.6,00:05:09.1,15428,15456,chuck cucumber into measuring jug,chuck-into,13,cucumber,72,"['cucumber', 'jug:measuring']","[72, 66]",1,5.0,5.0,5.0,5.0,5.0,1.0
P04_109_168,P04,P04_109,00:05:53.4,00:05:52.6,00:05:54.3,17630,17716,wipe pieces of cucumber off knife and into measuring jug,wipe,2,piece:cucumber,72,"['piece:cucumber', 'knife', 'jug:measuring']","[72, 4, 66]",1,5.0,5.0,5.0,5.0,5.0,1.0
P04_109_169,P04,P04_109,00:05:55.1,00:05:54.6,00:06:02.7,17732,18133,separate pieces of cucumber,separate,52,piece:cucumber,72,['piece:cucumber'],[72],1,5.0,5.0,5.0,5.0,5.0,1.0
P04_109_183,P04,P04_109,00:06:15.9,00:06:15.9,00:06:16.6,18795,18832,pick up cucumber,pick-up,0,cucumber,72,['cucumber'],[72],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761905
P04_109_193,P04,P04_109,00:06:38.4,00:06:36.9,00:06:38.4,19842,19918,hold piece of cucumber,hold,34,piece:cucumber,72,['piece:cucumber'],[72],1,5.0,5.0,3.0,5.0,5.0,0.8529411764705883
P04_109_203,P04,P04_109,00:06:52.9,00:06:51.9,00:06:52.9,20597,20647,grab piece of cucumber,grab,0,piece:cucumber,72,['piece:cucumber'],[72],1,4.0,4.0,4.0,4.0,3.0,0.6875
P04_109_227,P04,P04_109,00:07:21.1,00:07:20.6,00:07:22.2,22028,22111,take clip off sugar packet,take,0,clip,129,"['clip', 'packet:sugar']","[129, 26]",1,5.0,5.0,5.0,5.0,5.0,1.0
P04_109_238,P04,P04_109,00:07:50.1,00:07:48.8,00:07:50.3,23440,23515,pick up clip,pick-up,0,clip,129,['clip'],[129],1,5.0,5.0,5.0,5.0,5.0,1.0
P04_109_242,P04,P04_109,00:07:56.8,00:07:56.2,00:07:57.4,23810,23867,put sugar bag in cupboard,put-in,5,bag:sugar,19,"['bag:sugar', 'cupboard']","[19, 3]",1,5.0,5.0,5.0,4.0,2.0,0.6759259259259258
P04_109_262,P04,P04_109,00:08:35.6,00:08:35.1,00:08:35.7,25752,25785,pick up washing up liquid,pick-up,0,liquid:washing:up,22,['liquid:washing:up'],[22],1,5.0,4.0,4.0,4.0,4.0,0.7916666666666667
P04_109_278,P04,P04_109,00:09:05.4,00:09:04.8,00:09:05.3,27242,27267,pick up tea towel,pick-up,0,towel:tea,52,['towel:tea'],[52],1,4.0,4.0,4.0,3.0,2.0,0.6882151029748285
P04_109_309,P04,P04_109,00:10:03.1,00:10:02.8,00:10:03.8,30142,30191,screw lid back on spicy bean sauce,screw-on,4,sauce:spicy:bean,47,['sauce:spicy:bean'],[47],1,5.0,5.0,5.0,5.0,4.0,0.9404761904761905
P04_109_32,P04,P04_109,00:01:52.4,00:01:51.9,00:01:52.3,5595,5613,pick up bit of carrot,pick-up,0,bit:carrot,41,['bit:carrot'],[41],1,5.0,5.0,5.0,5.0,5.0,1.0
P04_109_386,P04,P04_109,00:11:26.9,00:11:26.8,00:11:27.3,34341,34367,close food bin,close,4,bin:food,36,['bin:food'],[36],1,4.0,4.0,4.0,4.0,4.0,0.75
P04_109_45,P04,P04_109,00:02:17.8,00:02:16.9,00:02:18.7,6844,6933,separate pieces of carrot,separate,52,piece:carrot,41,['piece:carrot'],[41],1,5.0,5.0,5.0,5.0,5.0,1.0
P04_109_57,P04,P04_109,00:02:33.850,00:02:32.15,00:02:33.19,7607,7659,pick up knife,pick-up,0,knife,4,['knife'],[4],1,4.0,4.0,4.0,4.0,4.0,0.75
P04_109_59,P04,P04_109,00:02:34.4,00:02:34.5,00:02:36.5,7726,7825,slice piece of carrot,slice,7,piece:carrot,41,['piece:carrot'],[41],1,4.0,5.0,4.0,4.0,4.0,0.7916666666666667
P04_109_89,P04,P04_109,00:03:47.1,00:03:45.4,00:03:47.2,11270,11359,grab handful of carrot,grab,0,handful:carrot,41,['handful:carrot'],[41],1,5.0,4.0,3.0,5.0,5.0,0.806338028169014
P04_110_10,P04,P04_110,00:00:37.6,00:00:37.7,00:00:38.8,1885,1939,put down oven dish,put-down,1,dish:oven,35,['dish:oven'],[35],1,5.0,5.0,5.0,5.0,5.0,1.0
P04_110_107,P04,P04_110,00:04:12.6,00:04:12.2,00:04:30.1,12611,13505,stir spicy bean sauce into broccoli,stir-into,10,sauce:spicy:bean,47,"['sauce:spicy:bean', 'broccoli']","[47, 101]",1,5.0,5.0,5.0,5.0,5.0,1.0
P04_110_112,P04,P04_110,00:04:42.6,00:04:41.7,00:04:43.5,14087,14176,put down rice cooker lid,put-down,1,lid:rice:cooker,6,['lid:rice:cooker'],[6],1,5.0,5.0,3.0,3.0,5.0,0.736842105263158
P04_110_120,P04,P04_110,00:04:55.9,00:04:55.1,00:04:55.9,14755,14796,pick up rice cooker lid,pick-up,0,lid:rice:cooker,6,['lid:rice:cooker'],[6],1,5.0,5.0,2.0,4.0,4.0,0.6428571428571429
P04_110_121,P04,P04_110,00:04:56.356,00:04:55.92,00:04:56.73,14796,14836,put down steamed bun,put-down,1,bun:steamed,33,['bun:steamed'],[33],1,5.0,5.0,5.0,5.0,5.0,1.0
P04_110_129,P04,P04_110,00:05:09.6,00:05:09.3,00:05:10.2,15466,15508,put dough in rice cooker,put-in,5,dough,25,"['dough', 'cooker:rice']","[25, 152]",1,5.0,5.0,5.0,5.0,5.0,1.0
P04_110_136,P04,P04_110,00:05:22.6,00:05:21.2,00:05:23.6,16060,16180,put down baking tray,put-down,1,tray:baking,35,['tray:baking'],[35],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761905
P04_110_143,P04,P04_110,00:05:36.4,00:05:35.2,00:05:38.1,16760,16907,cut steamed bun with fork,cut,7,fork,14,['fork'],[14],1,5.0,5.0,5.0,5.0,5.0,1.0
P04_110_146,P04,P04_110,00:05:41.6,00:05:40.3,00:05:41.6,17015,17079,open piece of steamed bun,open,3,bun:steamed,33,['bun:steamed'],[33],1,4.0,5.0,5.0,4.0,4.0,0.8369565217391306
P04_110_150,P04,P04_110,00:05:47.1,00:05:45.7,00:05:47.1,17285,17355,open steamed bun,open,3,bun:steamed,33,['bun:steamed'],[33],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761905
P04_110_161,P04,P04_110,00:06:06.9,00:06:04.2,00:06:07.1,18207,18356,pick up spatula,pick-up,0,spatula,20,['spatula'],[20],1,5.0,4.0,3.0,4.0,4.0,0.7240259740259741
P04_110_176,P04,P04_110,00:06:28.1,00:06:27.6,00:06:29.0,19381,19448,pick up sesame oil,pick-up,0,oil:sesame,31,['oil:sesame'],[31],1,5.0,5.0,5.0,5.0,4.0,0.9404761904761905
P04_110_190,P04,P04_110,00:06:42.1,00:06:39.6,00:06:40.1,19981,20007,put piece of tofu in pan,put-in,5,piece:tofu,81,"['piece:tofu', 'pan']","[81, 5]",1,5.0,5.0,5.0,5.0,5.0,1.0
P04_110_228,P04,P04_110,00:07:21.4,00:07:18.2,00:07:18.6,21907,21932,put piece of tofu in pan,put-in,5,piece:tofu,81,"['piece:tofu', 'pan']","[81, 5]",1,5.0,5.0,5.0,5.0,5.0,1.0
P04_110_256,P04,P04_110,00:07:43.4,00:07:41.2,00:07:41.9,23060,23095,move piece of tofu with spatula,move-with,11,piece:tofu,81,"['piece:tofu', 'spatula']","[81, 20]",1,5.0,5.0,5.0,4.0,5.0,0.9404761904761905
P04_110_27,P04,P04_110,00:01:28.9,00:01:28.7,00:01:30.7,4436,4533,open cupboard,open,3,cupboard,3,['cupboard'],[3],1,3.0,4.0,4.0,5.0,4.0,0.7240259740259741
P04_110_279,P04,P04_110,00:08:02.1,00:07:58.9,00:08:02.2,23942,24111,adjust pieces of broccoli,adjust,17,piece:broccoli,101,['piece:broccoli'],[101],1,5.0,5.0,5.0,5.0,5.0,1.0
P04_110_288,P04,P04_110,00:08:25.1,00:08:23.6,00:08:25.5,25179,25273,pick up teaspoon,pick-up,0,teaspoon,1,['teaspoon'],[1],1,3.0,4.0,4.0,4.0,3.0,0.6323529411764707
P04_110_306,P04,P04_110,00:09:02.4,00:09:00.7,00:09:03.3,27033,27164,move piece of tofu off other piece of tofu,move-off,11,piece:tofu,81,"['piece:tofu', 'piece:tofu']","[81, 81]",1,5.0,4.0,5.0,5.0,5.0,0.9404761904761905
P04_110_310,P04,P04_110,00:09:12.4,00:09:12.4,00:09:12.9,27617,27642,put down mug,put-down,1,mug,13,['mug'],[13],1,5.0,5.0,5.0,5.0,5.0,1.0
P04_110_325,P04,P04_110,00:09:46.4,00:09:46.2,00:09:48.5,29310,29426,wipe chopping board with sponge,wipe-with,2,board:chopping,18,"['board:chopping', 'sponge']","[18, 9]",1,4.0,5.0,5.0,4.0,4.0,0.9184782608695653
P04_110_336,P04,P04_110,00:10:02.1,00:10:02.0,00:10:02.8,30099,30138,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],1,5.0,5.0,5.0,5.0,5.0,1.0
P04_110_372,P04,P04_110,00:11:04.9,00:11:03.8,00:11:04.9,33188,33245,pick up ball of dough,pick-up,0,ball:dough,25,['ball:dough'],[25],1,5.0,5.0,5.0,5.0,5.0,1.0
P04_110_59,P04,P04_110,00:02:22.1,00:02:21.3,00:02:23.9,7066,7196,pour soy sauce into mug,pour-into,9,sauce:soy,47,"['sauce:soy', 'mug']","[47, 13]",1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P04_110_6,P04,P04_110,00:00:24.1,00:00:23.3,00:00:24.6,1166,1229,pick up rice cooker lid,pick-up,0,lid:rice:cooker,6,['lid:rice:cooker'],[6],1,4.0,4.0,4.0,4.0,4.0,0.75
P04_110_77,P04,P04_110,00:03:03.6,00:03:02.8,00:03:05.2,9138,9262,put clip around sugar bag,put-around,1,clip,129,"['clip', 'bag:sugar']","[129, 19]",1,4.0,5.0,5.0,4.0,5.0,0.8863636363636362
P04_110_80,P04,P04_110,00:03:09.4,00:03:08.2,00:03:10.1,9412,9506,pick up rice vinegar,pick-up,0,vinegar:rice,134,['vinegar:rice'],[134],1,4.0,4.0,4.0,5.0,4.0,0.7916666666666667
P04_110_84,P04,P04_110,00:03:18.3,00:03:16.6,00:03:18.7,9832,9933,put rice vinegar in cupboard,put-in,5,vinegar:rice,134,"['vinegar:rice', 'cupboard']","[134, 3]",1,5.0,5.0,5.0,5.0,5.0,1.0
P04_112_175,P04,P04_112,00:04:56.850,00:04:56.41,00:04:57.10,14820,14855,stretch dough,stretch,50,dough,25,['dough'],[25],1,5.0,4.0,5.0,5.0,4.0,0.8863636363636362
P04_113_281,P04,P04_113,00:08:38.604,00:08:38.11,00:08:38.65,25905,25932,fill bowl with water,fill-with,26,bowl,7,"['bowl', 'water']","[7, 27]",1,5.0,5.0,4.0,4.0,5.0,0.8863636363636362
P04_113_374,P04,P04_113,00:11:55.352,00:11:54.48,00:11:56.12,35724,35806,put tupperware tub in cupboard,put,1,tub:tupperware,23,"['tub:tupperware', 'cupboard']","[23, 3]",1,4.0,3.0,4.0,4.0,2.0,0.5394736842105263
P04_113_55,P04,P04_113,00:01:50.100,00:01:49.52,00:01:50.71,5476,5535,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],1,5.0,5.0,2.0,5.0,3.0,0.622093023255814
P04_114_26,P04,P04_114,00:00:54.9,00:00:51.2,00:00:52.2,2558,2610,spoon coffee into aeropress,spoon-into,16,coffee,59,"['coffee', 'aeropress']","[59, 50]",1,4.0,4.0,4.0,4.0,3.0,0.84375
P04_114_50,P04,P04_114,00:01:34.6,00:01:35.0,00:01:36.1,4747,4805,put aeropress on mug,put-on,1,aeropress,50,"['aeropress', 'mug']","[50, 13]",1,5.0,3.0,4.0,2.0,3.0,0.5231958762886598
P04_114_54,P04,P04_114,00:01:44.6,00:01:43.8,00:01:44.7,5189,5235,take sheath off knife,take-off,12,sheath,89,"['sheath', 'knife']","[89, 4]",1,5.0,4.0,5.0,4.0,4.0,0.9184782608695653
P04_114_76,P04,P04_114,00:02:26.9,00:02:26.3,00:02:27.9,7317,7394,wipe coffee off filter,wipe-off,2,coffee,59,"['coffee', 'filter']","[59, 77]",1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P04_117_56,P04,P04_117,00:02:13.600,00:02:12.38,00:02:14.30,6619,6715,rotate slice of bread,rotate,23,slice:bread,33,['slice:bread'],[33],1,4.0,4.0,4.0,2.0,4.0,0.5833333333333334
P04_118_27,P04,P04_118,00:00:54.350,00:00:53.05,00:00:54.60,2652,2730,take instruction booklet,take,0,booklet:instruction,140,['booklet:instruction'],[140],1,5.0,5.0,5.0,5.0,5.0,1.0
P04_11_22,P04,P04_11,00:03:46.2,00:03:49.4,00:03:53.2,13766,13991,rinse rice measurer,rinse,2,measurer:rice,10,['measurer:rice'],[10],1,4.0,4.0,4.0,4.0,4.0,0.75
P04_120_201,P04,P04_120,00:08:35.600,00:08:34.35,00:08:35.35,25717,25767,lift plates,lift,33,plate,2,['plate'],[2],1,5.0,5.0,5.0,5.0,5.0,1.0
P04_120_294,P04,P04_120,00:10:53.853,00:10:53.60,00:10:54.35,32680,32717,look at tablespoon,look-at,38,tablespoon,1,['tablespoon'],[1],1,4.0,5.0,5.0,5.0,5.0,0.9404761904761905
P04_121_123,P04,P04_121,00:06:40.9,00:06:40.1,00:06:40.9,20007,20043,put rice cooker lid in dishwasher,put-in,5,lid:rice:cooker,6,"['lid:rice:cooker', 'dishwasher']","[6, 70]",1,5.0,5.0,3.0,3.0,5.0,0.736842105263158
P04_121_183,P04,P04_121,00:08:15.1,00:08:14.0,00:08:16.1,24702,24807,pick up tea towel,pick-up,0,towel:tea,52,['towel:tea'],[52],1,4.0,4.0,4.0,3.0,2.0,0.6962074303405573
P04_121_188,P04,P04_121,00:08:34.4,00:08:32.5,00:08:37.6,25623,25877,dry mug with tea towel,dry,14,mug,13,"['mug', 'towel:tea']","[13, 52]",1,5.0,5.0,5.0,5.0,4.0,0.9404761904761905
P04_121_198,P04,P04_121,00:09:01.1,00:09:00.7,00:09:01.5,27036,27073,lift up rice cooker bowl,lift-up,33,bowl:rice:cooker,7,['bowl:rice:cooker'],[7],1,4.0,3.0,4.0,3.0,4.0,0.7193454846727423
P04_121_211,P04,P04_121,00:09:15.9,00:09:15.5,00:09:17.0,27777,27852,squirt washing up liquid into bowl,squirt,27,liquid:washing:up,22,"['liquid:washing:up', 'bowl']","[22, 7]",1,4.0,4.0,4.0,4.0,4.0,0.75
P04_121_245,P04,P04_121,00:11:26.6,00:11:24.4,00:11:25.1,34221,34255,put down bowl,put-down,1,bowl,7,['bowl'],[7],1,5.0,5.0,5.0,5.0,5.0,1.0
P04_121_256,P04,P04_121,00:11:45.4,00:11:42.6,00:11:52.6,35130,35632,stir cheese curds in pan using spatula,stir-in,10,curd:cheese,32,"['curd:cheese', 'pan', 'spatula']","[32, 5, 20]",1,5.0,4.0,5.0,4.0,4.0,0.8369565217391306
P04_121_270,P04,P04_121,00:12:20.100,00:12:21.19,00:12:31.33,37059,37566,scour bowl,scour,29,bowl,7,['bowl'],[7],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761905
P04_121_280,P04,P04_121,00:12:50.9,00:12:50.7,00:12:52.1,38534,38606,dip sponge in water,dip,66,sponge,9,"['sponge', 'water']","[9, 27]",1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P04_121_292,P04,P04_121,00:13:14.9,00:13:14.7,00:13:15.2,39736,39758,pick up scourer,pick-up,0,scourer,9,['scourer'],[9],1,4.0,4.0,3.0,3.0,3.0,0.5833333333333334
P04_121_296,P04,P04_121,00:13:20.4,00:13:21.4,00:13:30.7,40069,40533,scour bowl,scour,29,bowl,7,['bowl'],[7],1,5.0,5.0,5.0,5.0,5.0,1.0
P04_121_311,P04,P04_121,00:14:10.6,00:14:10.2,00:14:10.7,42512,42536,put down sponge,put-down,1,sponge,9,['sponge'],[9],1,5.0,5.0,4.0,3.0,2.0,0.5926966292134831
P04_121_324,P04,P04_121,00:14:44.4,00:14:42.6,00:14:45.3,44132,44265,pick up tea towel,pick-up,0,towel:tea,52,['towel:tea'],[52],1,5.0,5.0,3.0,5.0,4.0,0.685777709736681
P04_121_343,P04,P04_121,00:15:30.350,00:15:29.51,00:15:30.71,46475,46535,put down bowl,put-down,1,bowl,7,['bowl'],[7],1,5.0,5.0,5.0,5.0,5.0,0.8323170731707317
P04_121_345,P04,P04_121,00:15:34.9,00:15:33.8,00:15:35.2,46689,46761,scoop up cheese curds,scoop-up,16,curd:cheese,32,['curd:cheese'],[32],1,5.0,5.0,5.0,5.0,5.0,1.0
P04_121_350,P04,P04_121,00:15:51.1,00:15:50.0,00:15:51.8,47497,47589,empty cheese curds into bowl,empty,20,curd:cheese,32,"['curd:cheese', 'bowl']","[32, 7]",1,4.0,3.0,5.0,4.0,4.0,0.36201298701298706
P04_121_362,P04,P04_121,00:16:22.6,00:16:22.2,00:16:23.1,49112,49154,tip cheese curds into bowl,tip-into,9,curd:cheese,32,"['curd:cheese', 'bowl']","[32, 7]",1,5.0,5.0,5.0,4.0,4.0,0.8863636363636362
P04_121_365,P04,P04_121,00:16:29.6,00:16:27.6,00:16:30.1,49377,49507,scoop whey using spatulas,scoop,16,whey,150,"['whey', 'spatula']","[150, 20]",1,5.0,5.0,5.0,5.0,5.0,1.0
P04_121_509,P04,P04_121,00:21:28.4,00:21:27.8,00:21:28.3,64389,64414,put down bowl,put-down,1,bowl,7,['bowl'],[7],1,5.0,5.0,4.0,2.0,5.0,0.6759259259259258
P04_121_512,P04,P04_121,00:21:32.4,00:21:31.0,00:21:32.4,64549,64622,pull open microwave door,pull,31,door:microwave,90,['door:microwave'],[90],1,5.0,5.0,5.0,5.0,5.0,1.0
P04_121_529,P04,P04_121,00:21:53.1,00:21:53.0,00:21:53.9,65648,65695,open drawer,open,3,drawer,8,['drawer'],[8],1,5.0,5.0,5.0,5.0,5.0,1.0
P04_121_541,P04,P04_121,00:22:12.1,00:22:12.8,00:22:13.1,66638,66655,tip salt into bag,tip-into,9,salt,38,"['salt', 'bag']","[38, 19]",1,5.0,5.0,4.0,3.0,3.0,0.699367088607595
P04_121_562,P04,P04_121,00:22:47.9,00:22:47.1,00:22:48.2,68355,68410,put down bowl,put-down,1,bowl,7,['bowl'],[7],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P04_121_604,P04,P04_121,00:23:56.1,00:23:55.2,00:23:57.1,71759,71857,stretch cheese,stretch,50,cheese,32,['cheese'],[32],1,5.0,5.0,5.0,5.0,5.0,1.0
P04_121_626,P04,P04_121,00:25:08.9,00:24:46.1,00:25:18.9,74304,75944,squeeze bottom of mozzarella ball,squeeze,18,ball:mozzarella,32,['ball:mozzarella'],[32],1,5.0,5.0,5.0,5.0,5.0,1.0
P04_121_64,P04,P04_121,00:04:54.6,00:04:53.5,00:04:56.9,14674,14844,stir curds with spatula,stir-with,10,curd,81,"['curd', 'spatula']","[81, 20]",1,5.0,5.0,5.0,5.0,5.0,1.0
P04_121_644,P04,P04_121,00:25:46.1,00:25:45.5,00:25:48.2,77274,77412,put tea towel on oven door,put-on,1,towel:tea,52,"['towel:tea', 'door:oven']","[52, 46]",1,5.0,4.0,5.0,5.0,4.0,0.8863636363636362
P04_121_655,P04,P04_121,00:26:21.4,00:26:20.8,00:26:22.8,79042,79140,open freezer,open,3,freezer,113,['freezer'],[113],1,5.0,4.0,5.0,5.0,4.0,0.8863636363636362
P04_121_660,P04,P04_121,00:26:29.1,00:26:28.2,00:26:29.3,79410,79464,close freezer door,close,4,door:freezer,113,['door:freezer'],[113],1,5.0,5.0,3.0,4.0,2.0,0.5926966292134831
P04_121_682,P04,P04_121,00:27:00.6,00:26:59.5,00:27:01.4,80973,81071,pop ice cube out of tray,pop-out,12,cube:ice,189,"['cube:ice', 'tray']","[189, 35]",1,5.0,4.0,5.0,5.0,5.0,0.9404761904761905
P04_121_694,P04,P04_121,00:27:30.4,00:27:29.5,00:27:31.9,82473,82595,close freezer drawer,close,4,drawer:freezer,8,['drawer:freezer'],[8],1,5.0,5.0,5.0,5.0,5.0,1.0
P04_121_708,P04,P04_121,00:27:58.4,00:27:57.1,00:27:59.9,83854,83995,squeeze water out of rubber gloves,squeeze-out,18,water,27,"['water', 'glove:rubber']","[27, 60]",1,5.0,4.0,4.0,4.0,4.0,0.7916666666666667
P04_121_82,P04,P04_121,00:05:37.9,00:05:36.9,00:05:37.9,16845,16892,pick up baking tray,pick-up,0,tray:baking,35,['tray:baking'],[35],1,5.0,5.0,5.0,5.0,5.0,1.0
P04_121_88,P04,P04_121,00:05:50.1,00:05:49.6,00:05:50.8,17481,17538,open dishwasher,open,3,dishwasher,70,['dishwasher'],[70],1,4.0,4.0,3.0,2.0,2.0,0.4318181818181819
P04_12_0,P04,P04_12,00:00:01.6,00:00:01.4,00:00:02.9,85,175,put in food bin,put-in,5,bin:food,36,['bin:food'],[36],0,,,,,,0.0
P04_12_13,P04,P04_12,00:02:14.190,00:02:13.27,00:02:14.49,7996,8069,pick up spice,pick-up,0,spice,85,['spice'],[85],1,5.0,4.0,4.0,4.0,3.0,0.7240259740259741
P04_12_3,P04,P04_12,00:00:14.0,00:00:13.3,00:00:17.2,797,1029,close food bin,close,4,bin:food,36,['bin:food'],[36],1,4.0,5.0,4.0,4.0,4.0,0.7916666666666667
P04_12_6,P04,P04_12,00:00:38.5,00:00:46.0,00:00:47.5,2757,2851,open drawer,open,3,drawer,8,['drawer'],[8],1,5.0,5.0,5.0,5.0,5.0,1.0
P04_21_10,P04,P04_21,00:01:43.4,00:01:42.8,00:01:44.2,6166,6249,pick up spoon,pick-up,0,spoon,1,['spoon'],[1],1,4.0,4.0,4.0,5.0,5.0,0.8369565217391306
P04_21_14,P04,P04_21,00:01:54.0,00:01:53.4,00:01:54.4,6805,6866,pick up pan,pick-up,0,pan,5,['pan'],[5],1,4.0,2.0,4.0,4.0,4.0,0.7916666666666667
P05_01_0,P05,P05_01,00:00:02.0,00:00:01.9,00:00:03.7,115,221,take kettle,take,0,kettle,44,['kettle'],[44],1,5.0,5.0,5.0,5.0,5.0,1.0
P05_01_30,P05,P05_01,00:03:40.0,00:03:39.9,00:03:41.6,13191,13299,press switch,press,21,switch,92,['switch'],[92],1,4.0,3.0,4.0,5.0,4.0,0.7240259740259741
P05_01_43,P05,P05_01,00:05:47.0,00:05:46.5,00:05:51.6,20790,21099,pour milk into cup,pour-into,9,milk,64,"['milk', 'cup']","[64, 13]",1,4.0,3.0,4.0,4.0,4.0,0.6875
P05_03_99,P05,P05_03,00:07:46.000,00:07:46.16,00:07:47.35,27969,28041,place bottle on table,place-on,1,bottle,15,"['bottle', 'table']","[15, 42]",0,,,,,,0.0
P05_08_10,P05,P05_08,00:00:30.0,00:00:29.6,00:00:31.4,1776,1884,press switch,press,21,switch,92,['switch'],[92],1,5.0,5.0,5.0,5.0,5.0,1.0
P05_08_108,P05,P05_08,00:16:21.0,00:16:20.9,00:16:29.3,58854,59356,rinse jar,rinse,2,jar,40,['jar'],[40],1,3.0,2.0,3.0,4.0,4.0,0.5000000000000001
P05_08_113,P05,P05_08,00:17:10.0,00:17:10.1,00:17:12.2,61808,61929,turn off hob,turn-off,8,hob,24,['hob'],[24],1,4.0,5.0,5.0,5.0,5.0,0.9404761904761905
P05_08_116,P05,P05_08,00:17:52.000,00:17:44.35,00:18:42.58,63860,67354,pour salad in container,pour-in,9,salad,68,"['salad', 'container']","[68, 21]",1,5.0,3.0,5.0,5.0,5.0,0.8529411764705883
P05_08_125,P05,P05_08,00:20:02.0,00:20:02.7,00:20:04.2,72162,72252,place pan in drainer,place-in,5,pan,5,"['pan', 'drainer']","[5, 110]",1,4.0,4.0,4.0,5.0,5.0,0.8369565217391306
P05_08_128,P05,P05_08,00:20:17.0,00:20:17.6,00:20:20.8,73056,73251,rinse rag,rinse,2,rag,17,['rag'],[17],1,5.0,5.0,4.0,5.0,4.0,0.8863636363636362
P05_08_13,P05,P05_08,00:00:35.0,00:00:34.5,00:00:36.0,2071,2160,start hob,start,6,hob,24,['hob'],[24],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761905
P05_08_26,P05,P05_08,00:01:30.0,00:01:29.4,00:01:30.7,5365,5440,take pasta pack,take,0,pack:pasta,26,['pack:pasta'],[26],1,4.0,3.0,4.0,5.0,3.0,0.6646341463414634
P05_08_53,P05,P05_08,00:04:38.0,00:04:38.4,00:04:39.5,16704,16768,take pasta pack,take,0,pack:pasta,26,['pack:pasta'],[26],1,4.0,3.0,4.0,4.0,4.0,0.6875
P05_08_68,P05,P05_08,00:06:08.0,00:06:11.2,00:06:17.0,22272,22620,rinse packaging,rinse,2,packaging,26,['packaging'],[26],1,5.0,3.0,5.0,5.0,5.0,0.8529411764705883
P05_08_72,P05,P05_08,00:07:31.0,00:07:31.6,00:07:33.1,27097,27184,place wooden spatula on refrigerator,place-on,1,spatula:wooden,20,"['spatula:wooden', 'refrigerator']","[20, 12]",1,4.0,4.0,4.0,4.0,4.0,0.75
P05_08_75,P05,P05_08,00:07:54.0,00:07:52.9,00:08:31.8,28376,30710,stir salad in saucepan,stir-in,10,salad,68,"['salad', 'saucepan']","[68, 5]",1,5.0,5.0,5.0,5.0,5.0,1.0
P05_08_80,P05,P05_08,00:10:22.0,00:10:22.4,00:10:23.5,37345,37407,take wooden spoon,take,0,spoon:wooden,1,['spoon:wooden'],[1],1,5.0,5.0,5.0,5.0,5.0,1.0
P05_08_89,P05,P05_08,00:12:23.0,00:12:23.4,00:12:27.0,44601,44818,pour pasta into colander,pour-into,9,pasta,45,"['pasta', 'colander']","[45, 39]",1,5.0,3.0,5.0,5.0,5.0,0.8529411764705883
P05_08_98,P05,P05_08,00:13:20.0,00:13:20.3,00:13:21.7,48020,48100,pour pasta in container,pour-in,9,pasta,45,"['pasta', 'container']","[45, 21]",1,4.0,3.0,5.0,4.0,4.0,0.7240259740259741
P06_01_11,P06,P06_01,00:00:28.2,00:00:35.6,00:00:39.4,2137,2362,open cereal,open,3,cereal,99,['cereal'],[99],1,5.0,5.0,5.0,5.0,5.0,1.0
P06_01_20,P06,P06_01,00:01:23.8,00:01:24.5,00:01:25.2,5068,5112,open fridge,open,3,fridge,12,['fridge'],[12],1,4.0,3.0,5.0,4.0,4.0,0.7240259740259741
P06_01_8,P06,P06_01,00:00:21.3,00:00:20.8,00:00:22.3,1249,1339,open cupboard,open,3,cupboard,3,['cupboard'],[3],1,4.0,4.0,1.0,4.0,1.0,0.20454545454545453
P06_05_92,P06,P06_05,00:10:34.810,00:10:35.29,00:10:36.43,38117,38185,pick up jar,pick-up,0,jar,40,['jar'],[40],1,4.0,5.0,5.0,5.0,3.0,0.806338028169014
P06_07_100,P06,P06_07,00:06:17.2,00:06:15.8,00:06:18.5,22548,22710,brush flour off dough,brush-off,57,flour,75,"['flour', 'dough']","[75, 25]",1,5.0,5.0,5.0,5.0,5.0,1.0
